Date,Close,Open,High,Low,Volume,Type
2016-08-09,1410.6,1409.9,1409.9,1409.9,0.0,Gold
2016-08-10,1415.6,1415.6,1415.6,1415.6,110.0,Gold
2016-08-11,1414.0,1414.0,1414.0,1414.0,670.0,Gold
2016-08-12,1406.8,1406.8,1406.8,1406.8,110.0,Gold
2016-08-15,1410.6,1410.6,1410.6,1410.6,0.0,Gold
2016-08-16,1419.0,1410.7,1410.7,1410.7,0.0,Gold
2016-08-17,1410.6,1410.6,1410.6,1410.6,140.0,Gold
2016-08-18,1419.1,1419.1,1419.1,1419.1,140.0,Gold
2016-08-19,1408.0,1408.0,1408.0,1408.0,200.0,Gold
2016-08-22,1405.2,1405.2,1405.2,1405.2,120.0,Gold
2016-08-23,1407.8,1407.8,1407.8,1407.8,550.0,Gold
2016-08-24,1390.4,1389.0,1389.0,1389.0,0.0,Gold
2016-08-25,1384.0,1384.4,1384.4,1384.4,0.0,Gold
2016-08-26,1383.2,1383.2,1383.2,1383.2,140.0,Gold
2016-08-29,1384.4,1384.4,1384.4,1384.4,40.0,Gold
2016-08-30,1374.5,1374.5,1374.5,1374.5,710.0,Gold
2016-08-31,1367.9,1367.9,1367.9,1367.9,210.0,Gold
2016-09-01,1372.6,1372.6,1372.6,1372.6,230.0,Gold
2016-09-02,1385.3,1385.3,1385.3,1385.3,60.0,Gold
2016-09-04,1326.25,1328.2,1328.75,1326.15,0.0,Gold
2016-09-05,1331.1,1326.35,1332.15,1325.55,0.0,Gold
2016-09-06,1411.1,1411.1,1411.1,1411.1,50.0,Gold
2016-09-07,1407.1,1407.1,1407.1,1407.1,10.0,Gold
2016-09-08,1400.2,1400.2,1400.2,1400.2,30.0,Gold
2016-09-09,1393.1,1393.1,1393.1,1393.1,40.0,Gold
2016-09-12,1384.4,1384.4,1384.4,1384.4,180.0,Gold
2016-09-13,1380.8,1380.8,1380.8,1380.8,250.0,Gold
2016-09-14,1383.3,1386.7,1386.7,1379.2,10.0,Gold
2016-09-15,1374.9,1379.3,1379.3,1378.0,0.0,Gold
2016-09-16,1367.1,1367.1,1367.1,1367.1,0.0,Gold
2016-09-19,1374.4,1374.4,1374.4,1374.4,20.0,Gold
2016-09-20,1374.7,1374.7,1374.7,1374.7,100.0,Gold
2016-09-21,1388.3,1388.3,1388.3,1388.3,80.0,Gold
2016-09-22,1399.2,1399.2,1399.2,1399.2,20.0,Gold
2016-09-23,1396.0,1396.0,1396.0,1396.0,40.0,Gold
2016-09-26,1398.6,1398.6,1398.6,1398.6,30.0,Gold
2016-09-27,1384.4,1384.4,1384.4,1384.4,50.0,Gold
2016-09-28,1376.7,1376.7,1376.7,1376.7,30.0,Gold
2016-09-29,1379.1,1379.1,1379.1,1379.1,6110.0,Gold
2016-09-30,1370.4,1383.5,1383.5,1383.5,0.0,Gold
2016-10-03,1365.9,1365.9,1365.9,1365.9,300.0,Gold
2016-10-04,1322.1,1322.1,1322.1,1322.1,1890.0,Gold
2016-10-05,1321.3,1321.3,1321.3,1321.3,250.0,Gold
2016-10-06,1305.5,1305.5,1305.5,1305.5,110.0,Gold
2016-10-07,1304.5,1304.5,1304.5,1304.5,170.0,Gold
2016-10-10,1313.9,1313.9,1313.9,1313.9,30.0,Gold
2016-10-11,1309.5,1309.5,1309.5,1309.5,30.0,Gold
2016-10-12,1307.7,1307.7,1307.7,1307.7,130.0,Gold
2016-10-13,1312.3,1312.3,1312.3,1312.3,320.0,Gold
2016-10-14,1310.4,1310.4,1310.4,1310.4,310.0,Gold
2016-10-17,1311.8,1311.8,1311.8,1311.8,40.0,Gold
2016-10-18,1318.6,1318.6,1318.6,1318.6,10.0,Gold
2016-10-19,1325.2,1325.2,1325.2,1325.2,220.0,Gold
2016-10-20,1323.5,1323.5,1323.5,1323.5,420.0,Gold
2016-10-21,1323.0,1323.0,1323.0,1323.0,220.0,Gold
2016-10-24,1317.2,1317.2,1317.2,1317.2,40.0,Gold
2016-10-25,1331.6,1331.6,1331.6,1331.6,60.0,Gold
2016-10-26,1324.6,1324.6,1324.6,1324.6,280.0,Gold
2016-10-27,1330.0,1330.0,1330.0,1330.0,0.0,Gold
2016-10-28,1337.1,1337.1,1337.1,1337.1,560.0,Gold
2016-10-31,1333.7,1333.7,1333.7,1333.7,60.0,Gold
2016-11-01,1348.0,1348.0,1348.0,1348.0,150.0,Gold
2016-11-02,1368.0,1368.0,1368.0,1368.0,30.0,Gold
2016-11-03,1363.8,1363.8,1363.8,1363.8,70.0,Gold
2016-11-04,1365.7,1365.7,1365.7,1365.7,10.0,Gold
2016-11-07,1340.4,1340.4,1340.4,1340.4,30.0,Gold
2016-11-08,1336.2,1336.2,1336.2,1336.2,50.0,Gold
2016-11-09,1335.7,1334.0,1334.0,1334.0,0.0,Gold
2016-11-10,1326.6,1326.6,1326.6,1326.6,60.0,Gold
2016-11-11,1282.7,1282.7,1282.7,1282.7,600.0,Gold
2016-11-14,1286.9,1286.9,1286.9,1286.9,0.0,Gold
2016-11-15,1290.9,1290.9,1290.9,1290.9,20.0,Gold
2016-11-16,1290.3,1290.3,1290.3,1290.3,70.0,Gold
2016-11-17,1283.8,1283.8,1283.8,1283.8,1140.0,Gold
2016-11-18,1276.4,1276.4,1276.4,1276.4,610.0,Gold
2016-11-21,1276.8,1276.8,1276.8,1276.8,0.0,Gold
2016-11-22,1278.0,1278.0,1278.0,1278.0,20.0,Gold
2016-11-23,1256.9,1256.9,1256.9,1256.9,310.0,Gold
2016-11-24,1185.55,1189.2,1190.3,1179.75,0.0,Gold
2016-11-25,1245.5,1245.5,1245.5,1245.5,10.0,Gold
2016-11-28,1258.6,1258.6,1258.6,1258.6,20.0,Gold
2016-11-29,1255.5,1255.5,1255.5,1255.5,42120.0,Gold
2016-11-30,1238.4,1238.4,1238.4,1238.4,7160.0,Gold
2016-12-01,1233.7,1233.7,1233.7,1233.7,1590.0,Gold
2016-12-02,1242.4,1242.4,1242.4,1242.4,1520.0,Gold
2016-12-05,1241.7,1236.7,1236.7,1236.7,0.0,Gold
2016-12-06,1235.0,1235.0,1235.0,1235.0,650.0,Gold
2016-12-07,1250.6,1250.6,1250.6,1250.6,180.0,Gold
2016-12-08,1246.4,1246.4,1246.4,1246.4,320.0,Gold
2016-12-09,1236.0,1236.0,1236.0,1236.0,370.0,Gold
2016-12-12,1240.3,1240.3,1240.3,1240.3,330.0,Gold
2016-12-13,1233.6,1233.6,1233.6,1233.6,640.0,Gold
2016-12-14,1238.3,1238.3,1238.3,1238.3,10.0,Gold
2016-12-15,1213.1,1213.1,1213.1,1213.1,0.0,Gold
2016-12-16,1220.9,1220.9,1220.9,1220.9,150.0,Gold
2016-12-19,1225.9,1225.9,1225.9,1225.9,250.0,Gold
2016-12-20,1217.0,1217.0,1217.0,1217.0,0.0,Gold
2016-12-21,1216.5,1216.5,1216.5,1216.5,50.0,Gold
2016-12-22,1213.8,1213.8,1213.8,1213.8,100.0,Gold
2016-12-23,1216.8,1216.8,1216.8,1216.8,0.0,Gold
2016-12-25,1135.0,1135.0,1135.0,1135.0,0.0,Gold
2016-12-26,1134.55,1135.0,1136.05,1134.0,0.0,Gold
2016-12-27,1221.9,1221.9,1221.9,1221.9,0.0,Gold
2016-12-28,1224.0,1224.0,1224.0,1224.0,210.0,Gold
2016-12-29,1241.2,1241.2,1241.2,1241.2,950.0,Gold
2016-12-30,1234.5,1239.0,1239.0,1239.0,0.0,Gold
2017-01-02,1151.05,1151.0,1153.25,1150.0,0.0,Gold
2017-01-03,1244.7,1232.4,1234.0,1232.4,0.0,Gold
2017-01-04,1247.1,1247.1,1247.1,1247.1,40.0,Gold
2017-01-05,1262.1,1262.1,1262.1,1262.1,10.0,Gold
2017-01-06,1255.7,1256.0,1256.0,1256.0,10.0,Gold
2017-01-09,1267.6,1262.8,1262.8,1262.8,0.0,Gold
2017-01-10,1268.5,1268.5,1268.5,1268.5,0.0,Gold
2017-01-11,1280.0,1280.0,1280.0,1280.0,20.0,Gold
2017-01-12,1283.3,1283.3,1283.3,1283.3,110.0,Gold
2017-01-13,1281.3,1281.3,1281.3,1281.3,20.0,Gold
2017-01-15,1203.35,1197.3,1205.05,1197.3,0.0,Gold
2017-01-16,1202.85,1203.25,1208.45,1200.0,0.0,Gold
2017-01-17,1297.4,1297.4,1297.4,1297.4,80.0,Gold
2017-01-18,1295.7,1295.7,1295.7,1295.7,110.0,Gold
2017-01-19,1285.5,1284.0,1284.0,1284.0,0.0,Gold
2017-01-20,1289.2,1289.2,1289.2,1289.2,40.0,Gold
2017-01-23,1298.9,1298.9,1298.9,1298.9,20.0,Gold
2017-01-24,1294.1,1299.6,1299.6,1295.4,10.0,Gold
2017-01-25,1281.1,1281.1,1281.1,1281.1,400.0,Gold
2017-01-26,1272.9,1275.1,1275.1,1275.1,10.0,Gold
2017-01-27,1271.7,1271.7,1271.7,1271.7,20.0,Gold
2017-01-30,1276.4,1276.4,1276.4,1276.4,50500.0,Gold
2017-01-31,1291.8,1291.8,1291.8,1291.8,3210.0,Gold
2017-02-01,1289.5,1289.0,1291.0,1289.0,0.0,Gold
2017-02-02,1300.6,1300.6,1300.6,1300.6,1510.0,Gold
2017-02-03,1302.2,1302.2,1302.2,1302.2,870.0,Gold
2017-02-06,1313.3,1313.3,1313.3,1313.3,910.0,Gold
2017-02-07,1316.4,1314.1,1314.1,1314.1,0.0,Gold
2017-02-08,1318.3,1323.9,1323.9,1323.9,0.0,Gold
2017-02-09,1315.4,1315.4,1315.4,1315.4,890.0,Gold
2017-02-10,1314.5,1319.0,1319.0,1319.0,0.0,Gold
2017-02-13,1304.9,1304.9,1304.9,1304.9,400.0,Gold
2017-02-14,1304.9,1304.9,1304.9,1304.9,160.0,Gold
2017-02-15,1314.2,1314.2,1314.2,1314.2,180.0,Gold
2017-02-16,1322.7,1322.7,1322.7,1322.7,0.0,Gold
2017-02-17,1319.4,1319.4,1319.4,1319.4,300.0,Gold
2017-02-19,1237.3,1236.0,1239.25,1236.0,0.0,Gold
2017-02-20,1238.2,1237.25,1240.15,1233.5,0.0,Gold
2017-02-21,1319.2,1319.2,1319.2,1319.2,0.0,Gold
2017-02-22,1313.3,1313.3,1313.3,1313.3,0.0,Gold
2017-02-23,1331.7,1331.7,1331.7,1331.7,30.0,Gold
2017-02-24,1338.4,1338.4,1338.4,1338.4,90.0,Gold
2017-02-27,1339.1,1339.1,1339.1,1339.1,540.0,Gold
2017-02-28,1334.3,1334.3,1334.3,1334.3,720.0,Gold
2017-03-01,1331.1,1331.1,1331.1,1331.1,140.0,Gold
2017-03-02,1313.9,1313.9,1313.9,1313.9,80.0,Gold
2017-03-03,1308.8,1308.8,1308.8,1308.8,120.0,Gold
2017-03-06,1307.3,1307.3,1307.3,1307.3,30.0,Gold
2017-03-07,1297.7,1307.6,1307.6,1307.5,30.0,Gold
2017-03-08,1291.9,1291.9,1291.9,1291.9,20.0,Gold
2017-03-09,1285.7,1285.7,1285.7,1285.7,40.0,Gold
2017-03-10,1284.0,1284.0,1284.0,1284.0,0.0,Gold
2017-03-13,1286.6,1294.0,1294.0,1294.0,20.0,Gold
2017-03-14,1286.3,1286.3,1286.3,1286.3,20.0,Gold
2017-03-15,1284.3,1284.3,1284.3,1284.3,40.0,Gold
2017-03-16,1310.7,1310.7,1310.7,1310.7,50.0,Gold
2017-03-17,1313.6,1313.6,1313.6,1313.6,30.0,Gold
2017-03-20,1317.2,1317.2,1317.2,1317.2,20.0,Gold
2017-03-21,1329.0,1316.5,1316.5,1316.5,0.0,Gold
2017-03-22,1331.5,1331.5,1331.5,1331.5,0.0,Gold
2017-03-23,1328.5,1328.5,1328.5,1328.5,20.0,Gold
2017-03-24,1330.4,1330.4,1330.4,1330.4,0.0,Gold
2017-03-27,1337.4,1337.4,1337.4,1337.4,70.0,Gold
2017-03-28,1337.5,1338.7,1338.7,1338.7,0.0,Gold
2017-03-29,1335.5,1335.5,1335.5,1335.5,40.0,Gold
2017-03-30,1326.7,1344.0,1344.0,1341.3,0.0,Gold
2017-03-31,1329.8,1339.0,1339.0,1339.0,0.0,Gold
2017-04-03,1332.7,1332.7,1332.7,1332.7,1160.0,Gold
2017-04-04,1336.8,1333.1,1333.1,1333.1,0.0,Gold
2017-04-05,1327.5,1327.5,1327.5,1327.5,910.0,Gold
2017-04-06,1332.4,1332.4,1332.4,1332.4,0.0,Gold
2017-04-07,1336.8,1336.8,1336.8,1336.8,0.0,Gold
2017-04-10,1333.3,1333.3,1333.3,1333.3,180.0,Gold
2017-04-11,1353.4,1353.4,1353.4,1353.4,400.0,Gold
2017-04-12,1357.3,1357.3,1357.3,1357.3,0.0,Gold
2017-04-13,1366.7,1366.7,1366.7,1366.7,920.0,Gold
2017-04-14,1289.65,1289.65,1289.65,1289.65,0.0,Gold
2017-04-17,1369.8,1369.8,1369.8,1369.8,70.0,Gold
2017-04-18,1370.9,1370.9,1370.9,1370.9,0.0,Gold
2017-04-19,1360.5,1360.5,1360.5,1360.5,190.0,Gold
2017-04-20,1361.7,1361.7,1361.7,1361.7,130.0,Gold
2017-04-21,1367.0,1359.8,1378.0,1359.8,0.0,Gold
2017-04-24,1355.8,1355.8,1355.8,1355.8,610.0,Gold
2017-04-25,1346.0,1346.0,1346.0,1346.0,360.0,Gold
2017-04-26,1343.0,1343.0,1343.0,1343.0,100.0,Gold
2017-04-27,1344.7,1344.7,1344.7,1344.7,210.0,Gold
2017-04-28,1347.1,1347.1,1347.1,1347.1,90.0,Gold
2017-05-01,1334.6,1334.6,1334.6,1334.6,30.0,Gold
2017-05-02,1336.1,1336.1,1336.1,1336.1,90.0,Gold
2017-05-03,1327.6,1326.9,1326.9,1326.9,0.0,Gold
2017-05-04,1307.4,1312.1,1312.1,1312.1,0.0,Gold
2017-05-05,1305.8,1305.8,1305.8,1305.8,20.0,Gold
2017-05-08,1306.1,1306.1,1306.1,1306.1,40.0,Gold
2017-05-09,1295.1,1306.1,1306.1,1303.2,10.0,Gold
2017-05-10,1297.6,1305.0,1305.2,1305.0,10.0,Gold
2017-05-11,1302.9,1302.9,1302.9,1302.9,10.0,Gold
2017-05-12,1305.7,1305.7,1305.7,1305.7,30.0,Gold
2017-05-15,1308.0,1307.5,1308.0,1307.5,0.0,Gold
2017-05-16,1314.4,1312.7,1312.7,1312.7,0.0,Gold
2017-05-17,1336.2,1336.2,1336.2,1336.2,30.0,Gold
2017-05-18,1329.2,1339.8,1340.0,1339.8,40.0,Gold
2017-05-19,1329.9,1329.9,1329.9,1329.9,10.0,Gold
2017-05-22,1338.0,1338.0,1338.0,1338.0,10.0,Gold
2017-05-23,1332.1,1332.1,1332.1,1332.1,20.0,Gold
2017-05-24,1329.7,1329.7,1329.7,1329.7,10.0,Gold
2017-05-25,1333.3,1333.3,1333.3,1333.3,10.0,Gold
2017-05-26,1344.8,1344.8,1344.8,1344.8,0.0,Gold
2017-05-28,1268.22,1266.31,1269.02,1266.31,0.0,Gold
2017-05-29,1266.69,1268.02,1268.6,1264.96,0.0,Gold
2017-05-30,1339.1,1339.1,1339.1,1339.1,129820.0,Gold
2017-05-31,1348.5,1348.5,1348.5,1348.5,2710.0,Gold
2017-06-01,1343.2,1343.2,1343.2,1343.2,830.0,Gold
2017-06-02,1353.1,1353.1,1353.1,1353.1,1730.0,Gold
2017-06-05,1355.6,1355.6,1355.6,1355.6,430.0,Gold
2017-06-06,1370.0,1370.0,1370.0,1370.0,940.0,Gold
2017-06-07,1365.6,1365.6,1365.6,1365.6,640.0,Gold
2017-06-08,1351.9,1351.9,1351.9,1351.9,320.0,Gold
2017-06-09,1343.9,1343.9,1343.9,1343.9,0.0,Gold
2017-06-12,1341.5,1341.5,1341.5,1341.5,260.0,Gold
2017-06-13,1341.2,1342.8,1342.8,1342.8,0.0,Gold
2017-06-14,1348.2,1348.2,1348.2,1348.2,340.0,Gold
2017-06-15,1326.8,1326.8,1326.8,1326.8,740.0,Gold
2017-06-16,1328.5,1328.5,1328.5,1328.5,30.0,Gold
2017-06-19,1318.8,1318.8,1318.8,1318.8,110.0,Gold
2017-06-20,1315.2,1315.2,1315.2,1315.2,80.0,Gold
2017-06-21,1317.1,1317.1,1317.1,1317.1,10.0,Gold
2017-06-22,1320.4,1320.4,1320.4,1320.4,160.0,Gold
2017-06-23,1327.7,1327.7,1327.7,1327.7,0.0,Gold
2017-06-26,1317.7,1317.7,1317.7,1317.7,190.0,Gold
2017-06-27,1318.4,1318.4,1318.4,1318.4,110.0,Gold
2017-06-28,1320.8,1320.8,1320.8,1320.8,10.0,Gold
2017-06-29,1317.7,1322.8,1322.8,1313.7,0.0,Gold
2017-06-30,1314.0,1314.0,1314.0,1314.0,40.0,Gold
2017-07-03,1290.9,1289.9,1289.9,1289.0,20.0,Gold
2017-07-04,1227.55,1224.3,1228.03,1221.49,0.0,Gold
2017-07-05,1293.9,1293.9,1293.9,1293.9,0.0,Gold
2017-07-06,1296.7,1296.7,1296.7,1296.7,0.0,Gold
2017-07-07,1282.4,1282.3,1282.3,1282.3,0.0,Gold
2017-07-10,1286.0,1286.0,1286.0,1286.0,30.0,Gold
2017-07-11,1287.7,1287.7,1287.7,1287.7,10.0,Gold
2017-07-12,1291.2,1291.2,1291.2,1291.2,10.0,Gold
2017-07-13,1288.5,1288.5,1288.5,1288.5,10.0,Gold
2017-07-14,1298.8,1289.0,1289.0,1289.0,0.0,Gold
2017-07-17,1305.4,1305.4,1305.4,1305.4,10.0,Gold
2017-07-18,1313.5,1313.5,1313.5,1313.5,30.0,Gold
2017-07-19,1313.7,1313.7,1313.7,1313.7,0.0,Gold
2017-07-20,1317.1,1317.1,1317.1,1317.1,10.0,Gold
2017-07-21,1325.9,1325.9,1325.9,1325.9,20.0,Gold
2017-07-24,1325.4,1323.6,1323.6,1323.6,0.0,Gold
2017-07-25,1323.2,1323.2,1323.2,1323.2,20.0,Gold
2017-07-26,1322.4,1322.4,1322.4,1322.4,0.0,Gold
2017-07-27,1333.7,1333.7,1333.7,1333.7,50.0,Gold
2017-07-28,1342.6,1342.6,1342.6,1342.6,64180.0,Gold
2017-07-31,1340.7,1340.7,1340.7,1340.7,7780.0,Gold
2017-08-01,1346.3,1346.3,1346.3,1346.3,1060.0,Gold
2017-08-02,1345.5,1345.5,1345.5,1345.5,390.0,Gold
2017-08-03,1341.6,1341.6,1341.6,1341.6,0.0,Gold
2017-08-04,1331.7,1331.7,1331.7,1331.7,520.0,Gold
2017-08-07,1332.0,1326.4,1326.4,1326.4,0.0,Gold
2017-08-08,1330.4,1330.4,1330.4,1330.4,560.0,Gold
2017-08-09,1347.0,1347.0,1347.0,1347.0,570.0,Gold
2017-08-10,1357.8,1357.8,1357.8,1357.8,610.0,Gold
2017-08-11,1361.4,1361.4,1361.4,1361.4,140.0,Gold
2017-08-14,1358.1,1358.1,1358.1,1358.1,340.0,Gold
2017-08-15,1347.5,1347.5,1347.5,1347.5,190.0,Gold
2017-08-16,1350.8,1350.8,1350.8,1350.8,110.0,Gold
2017-08-17,1359.9,1359.9,1359.9,1359.9,40.0,Gold
2017-08-18,1358.8,1362.7,1372.5,1362.7,0.0,Gold
2017-08-21,1364.1,1364.1,1364.1,1364.1,20.0,Gold
2017-08-22,1358.6,1358.6,1358.6,1358.6,100.0,Gold
2017-08-23,1361.7,1361.7,1361.7,1361.7,250.0,Gold
2017-08-24,1358.9,1358.9,1358.9,1358.9,550.0,Gold
2017-08-25,1364.8,1364.8,1364.8,1364.8,280.0,Gold
2017-08-28,1382.6,1381.9,1381.9,1381.9,0.0,Gold
2017-08-29,1385.7,1385.7,1385.7,1385.7,300.0,Gold
2017-08-30,1380.9,1380.9,1380.9,1380.9,370.0,Gold
2017-08-31,1388.5,1389.5,1393.7,1389.5,0.0,Gold
2017-09-01,1397.1,1397.1,1397.1,1397.1,40.0,Gold
2017-09-03,1341.22,1340.54,1342.07,1338.96,0.0,Gold
2017-09-04,1338.08,1341.21,1344.59,1337.01,0.0,Gold
2017-09-05,1411.2,1411.2,1411.2,1411.2,10.0,Gold
2017-09-06,1405.9,1405.9,1405.9,1405.9,80.0,Gold
2017-09-07,1418.0,1418.0,1418.0,1418.0,30.0,Gold
2017-09-08,1419.3,1419.3,1419.3,1419.3,40.0,Gold
2017-09-11,1404.1,1404.1,1404.1,1404.1,0.0,Gold
2017-09-12,1401.8,1406.6,1406.6,1406.6,30.0,Gold
2017-09-13,1396.7,1396.7,1396.7,1396.7,80.0,Gold
2017-09-14,1399.2,1399.2,1399.2,1399.2,320.0,Gold
2017-09-15,1395.1,1395.1,1395.1,1395.1,20.0,Gold
2017-09-18,1380.3,1380.3,1380.3,1380.3,0.0,Gold
2017-09-19,1382.6,1382.6,1382.6,1382.6,50.0,Gold
2017-09-20,1388.3,1388.3,1388.3,1388.3,10.0,Gold
2017-09-21,1366.7,1367.3,1367.3,1367.3,0.0,Gold
2017-09-22,1369.4,1369.4,1369.4,1369.4,210.0,Gold
2017-09-25,1383.5,1382.0,1382.0,1382.0,0.0,Gold
2017-09-26,1374.1,1374.1,1374.1,1374.1,40.0,Gold
2017-09-27,1360.7,1360.7,1360.7,1360.7,20.0,Gold
2017-09-28,1361.3,1361.3,1361.3,1361.3,50.0,Gold
2017-09-29,1357.6,1357.6,1357.6,1357.6,490.0,Gold
2017-10-02,1350.1,1350.1,1350.1,1350.1,140.0,Gold
2017-10-03,1348.8,1353.3,1353.3,1353.3,0.0,Gold
2017-10-04,1351.0,1351.0,1351.0,1351.0,220.0,Gold
