Date,Close,Open,High,Low,Volume,n-transactions,interest,Type
2016-05-26,448.28,447.04,449.98,446.78,5587.71,247841.0,4.0,BTC
2016-05-27,467.26,448.28,472.48,448.08,9644.73,247841.0,4.0,BTC
2016-05-28,489.85,467.26,490.25,467.26,9345.7,239693.0,4.0,BTC
2016-05-29,516.05,489.85,531.7,489.85,9046.67,231545.0,4.0,BTC
2016-05-30,529.92,516.05,545.76,508.12,8747.64,223397.0,4.0,BTC
2016-05-31,537.23,529.92,541.78,525.33,8448.61,215249.0,4.0,BTC
2016-06-01,528.05,537.23,546.85,519.93,5478.68,215249.0,5.0,BTC
2016-06-02,538.57,528.05,543.63,527.59,6248.35,215249.0,5.0,BTC
2016-06-03,537.18,538.57,541.06,532.69,10135.11,234669.0,5.0,BTC
2016-06-04,571.14,537.18,576.78,536.71,8968.56,230169.67,5.0,BTC
2016-06-05,579.34,571.14,591.03,563.16,7802.0,225670.33,5.0,BTC
2016-06-06,578.85,579.34,582.31,568.33,6635.45,221171.0,5.0,BTC
2016-06-07,585.4,578.85,590.98,578.55,9110.13,221171.0,5.0,BTC
2016-06-08,576.23,585.4,588.68,565.16,5751.01,221171.0,5.0,BTC
2016-06-09,580.44,576.23,583.99,573.55,4719.51,236353.0,5.0,BTC
2016-06-10,574.95,580.44,581.57,572.04,5432.41,236353.0,5.0,BTC
2016-06-11,583.87,574.95,585.45,573.67,8788.35,227805.67,5.0,BTC
2016-06-12,633.21,583.87,634.27,582.31,12144.28,219258.33,5.0,BTC
2016-06-13,682.23,633.21,685.28,628.09,15500.22,210711.0,5.0,BTC
2016-06-14,695.16,682.23,719.85,673.4,12050.21,210711.0,5.0,BTC
2016-06-15,685.44,695.16,695.76,661.6,7656.06,259202.0,5.0,BTC
2016-06-16,732.36,685.44,732.69,673.25,16649.33,259202.0,5.0,BTC
2016-06-17,773.25,732.36,776.64,725.9,13928.19,259202.0,5.0,BTC
2016-06-18,736.39,773.25,773.5,709.69,12318.46,251240.33,5.0,BTC
2016-06-19,747.83,736.39,781.31,733.81,10708.74,243278.67,5.0,BTC
2016-06-20,758.9,747.83,765.93,742.57,9099.01,235317.0,5.0,BTC
2016-06-21,702.7,758.9,763.02,683.75,25171.26,248164.0,5.0,BTC
2016-06-22,657.01,702.7,713.29,631.72,14351.89,248164.0,5.0,BTC
2016-06-23,581.25,657.01,677.1,551.92,21194.12,248164.0,5.0,BTC
2016-06-24,657.09,581.25,658.44,560.33,18903.55,237625.0,5.0,BTC
2016-06-25,687.17,657.09,692.54,637.72,14807.92,230759.67,5.0,BTC
2016-06-26,657.22,687.17,688.81,644.87,10712.28,223894.33,5.0,BTC
2016-06-27,644.09,657.22,659.69,615.78,6616.65,217029.0,5.0,BTC
2016-06-28,655.94,644.09,661.35,626.16,5798.99,217029.0,5.0,BTC
2016-06-29,634.36,655.94,656.01,624.77,6421.22,217029.0,5.0,BTC
2016-06-30,635.09,634.36,642.48,627.69,7731.39,231960.0,5.0,BTC
2016-07-01,683.29,635.09,684.65,634.99,6673.16,231960.0,3.0,BTC
2016-07-02,678.57,683.29,684.8,668.78,6290.33,218251.75,3.0,BTC
2016-07-03,690.18,678.57,704.42,677.16,5907.5,204543.5,3.0,BTC
2016-07-04,670.74,690.18,694.6,646.74,5524.68,190835.25,3.0,BTC
2016-07-05,679.35,670.74,682.39,667.5,5141.85,177127.0,3.0,BTC
2016-07-06,676.87,679.35,679.47,662.22,5543.33,214691.0,3.0,BTC
2016-07-07,671.81,676.87,680.23,666.93,12156.93,214691.0,3.0,BTC
2016-07-08,640.48,671.81,672.91,611.26,10981.41,214691.0,3.0,BTC
2016-07-09,654.85,640.48,665.75,636.28,8864.49,204929.0,3.0,BTC
2016-07-10,649.36,654.85,661.76,626.87,6747.57,195167.0,3.0,BTC
2016-07-11,656.75,649.36,660.44,639.62,4630.65,185405.0,3.0,BTC
2016-07-12,648.14,656.75,658.51,644.75,10423.17,219034.0,3.0,BTC
2016-07-13,663.44,648.14,675.07,646.54,21618.43,219034.0,3.0,BTC
2016-07-14,654.02,663.44,668.76,651.57,4955.76,219034.0,3.0,BTC
2016-07-15,663.64,654.02,665.29,651.49,4686.98,216081.0,3.0,BTC
2016-07-16,666.56,663.64,668.24,662.09,4652.25,218332.33,3.0,BTC
2016-07-17,665.11,666.56,666.94,658.25,4617.53,220583.67,3.0,BTC
2016-07-18,681.24,665.11,681.6,663.81,4582.8,222835.0,3.0,BTC
2016-07-19,673.83,681.24,682.19,667.44,3733.43,222835.0,3.0,BTC
2016-07-20,673.01,673.83,674.76,667.43,3486.04,222835.0,3.0,BTC
2016-07-21,662.03,673.01,673.85,659.69,3919.21,217606.0,3.0,BTC
2016-07-22,666.75,662.03,667.2,662.03,7254.06,217606.0,3.0,BTC
2016-07-23,654.72,666.75,667.06,645.15,6159.46,206367.33,3.0,BTC
2016-07-24,654.9,654.72,656.44,648.76,5064.86,195128.67,3.0,BTC
2016-07-25,660.28,654.9,663.92,652.58,3970.26,183890.0,3.0,BTC
2016-07-26,655.42,660.28,661.31,653.13,6215.23,183890.0,3.0,BTC
2016-07-27,650.83,655.42,656.73,644.65,5288.49,235603.0,3.0,BTC
2016-07-28,656.92,650.83,659.51,647.92,3888.88,235603.0,3.0,BTC
2016-07-29,655.43,656.92,658.63,654.16,4269.56,235603.0,3.0,BTC
2016-07-30,656.68,655.43,658.25,654.38,5496.97,223563.33,3.0,BTC
2016-07-31,635.59,656.68,658.28,634.85,6724.38,211523.67,3.0,BTC
2016-08-01,621.37,635.59,639.38,616.05,7951.79,199484.0,3.0,BTC
2016-08-02,601.23,621.37,627.07,600.74,14299.83,251098.0,3.0,BTC
2016-08-03,555.93,601.23,608.71,484.59,20710.53,251098.0,3.0,BTC
2016-08-04,578.52,555.93,583.28,549.4,9496.02,251098.0,3.0,BTC
2016-08-05,570.34,578.52,582.65,560.74,5558.28,228244.0,3.0,BTC
2016-08-06,574.87,570.34,579.34,567.55,4946.06,230594.33,3.0,BTC
2016-08-07,588.52,574.87,592.37,567.57,4333.85,232944.67,3.0,BTC
2016-08-08,589.66,588.52,597.4,584.45,3721.63,235295.0,3.0,BTC
2016-08-09,586.72,589.66,593.3,584.82,4827.98,235295.0,3.0,BTC
2016-08-10,585.24,586.72,589.69,583.09,9234.0,235295.0,3.0,BTC
2016-08-11,594.82,585.24,599.86,584.31,5030.02,254515.0,3.0,BTC
2016-08-12,581.96,594.82,597.48,581.95,3855.08,254515.0,3.0,BTC
2016-08-13,584.87,581.96,589.6,581.86,4039.25,236401.33,3.0,BTC
2016-08-14,581.65,584.87,589.09,580.31,4223.41,218287.67,3.0,BTC
2016-08-15,571.96,581.65,583.68,563.8,4407.58,200174.0,3.0,BTC
2016-08-16,567.61,571.96,574.4,560.2,4584.07,200174.0,3.0,BTC
2016-08-17,575.54,567.61,580.51,565.45,4431.2,238003.0,3.0,BTC
2016-08-18,572.37,575.54,578.29,568.48,3833.7,238003.0,3.0,BTC
2016-08-19,573.02,572.37,576.16,571.34,3838.87,238003.0,3.0,BTC
2016-08-20,573.08,573.02,575.89,571.54,4036.32,228076.67,3.0,BTC
2016-08-21,581.35,573.08,582.86,572.74,4233.77,218150.33,3.0,BTC
2016-08-22,579.67,581.35,583.95,579.02,4431.22,208224.0,3.0,BTC
2016-08-23,585.51,579.67,586.18,578.45,5095.11,239021.0,3.0,BTC
2016-08-24,577.99,585.51,586.72,577.52,3811.25,239021.0,3.0,BTC
2016-08-25,574.58,577.99,580.38,573.33,4119.58,239021.0,3.0,BTC
2016-08-26,575.06,574.58,576.5,573.1,3331.47,226767.0,3.0,BTC
2016-08-27,575.34,575.06,578.64,574.74,3734.91,226272.0,3.0,BTC
2016-08-28,568.79,575.34,575.34,566.45,4138.34,225777.0,3.0,BTC
2016-08-29,574.5,568.79,575.36,568.37,4541.78,225282.0,3.0,BTC
2016-08-30,571.94,574.5,574.68,571.23,4160.45,225282.0,3.0,BTC
2016-08-31,573.78,571.94,576.88,571.36,4385.72,225282.0,3.0,BTC
2016-09-01,572.96,573.78,573.84,570.8,5080.94,237466.0,3.0,BTC
2016-09-02,570.1,572.96,572.96,568.86,4869.74,237466.0,3.0,BTC
2016-09-03,572.52,570.1,575.26,569.3,4688.07,223910.5,3.0,BTC
2016-09-04,596.45,572.52,599.6,572.42,4506.4,210355.0,3.0,BTC
2016-09-05,606.05,596.45,612.39,596.01,4324.74,196799.5,3.0,BTC
2016-09-06,604.46,606.05,607.94,600.44,4143.07,183244.0,3.0,BTC
2016-09-07,609.43,604.46,611.45,604.29,4593.72,250809.0,3.0,BTC
2016-09-08,613.67,609.43,615.32,607.25,5252.72,250809.0,3.0,BTC
2016-09-09,623.6,613.67,628.75,613.13,4453.85,250809.0,3.0,BTC
2016-09-10,620.6,623.6,624.1,617.54,4276.66,231646.0,3.0,BTC
2016-09-11,622.03,620.6,624.32,620.4,4099.47,212483.0,3.0,BTC
2016-09-12,604.83,622.03,628.5,595.43,3922.28,193320.0,3.0,BTC
2016-09-13,607.04,604.83,607.98,603.08,3853.46,239886.0,3.0,BTC
2016-09-14,606.88,607.04,608.95,605.17,3746.32,239886.0,3.0,BTC
2016-09-15,606.9,606.88,609.63,606.78,3809.3,239886.0,3.0,BTC
2016-09-16,605.52,606.9,608.47,604.66,4232.67,211128.0,3.0,BTC
2016-09-17,606.05,605.52,608.54,605.0,3825.48,215265.33,3.0,BTC
2016-09-18,605.08,606.05,606.83,603.46,3418.28,219402.67,3.0,BTC
2016-09-19,609.37,605.08,609.59,604.64,3011.09,223540.0,3.0,BTC
2016-09-20,606.72,609.37,609.74,606.17,4275.58,223540.0,3.0,BTC
2016-09-21,595.93,606.72,608.44,590.87,5205.29,223540.0,3.0,BTC
2016-09-22,596.22,595.93,596.93,593.39,3983.13,231227.0,3.0,BTC
2016-09-23,595.02,596.22,596.55,593.75,3773.33,231227.0,3.0,BTC
2016-09-24,602.41,595.02,602.61,594.53,3922.51,219365.33,3.0,BTC
2016-09-25,601.37,602.41,603.54,599.63,4071.69,207503.67,3.0,BTC
2016-09-26,598.91,601.37,601.98,597.65,4220.87,195642.0,3.0,BTC
2016-09-27,605.02,598.91,607.55,598.48,4356.03,195642.0,3.0,BTC
2016-09-28,602.88,605.02,607.32,601.39,3650.93,234995.0,3.0,BTC
2016-09-29,603.58,602.88,604.32,602.27,4060.87,234995.0,3.0,BTC
2016-09-30,604.52,603.58,606.02,602.48,4626.36,234995.0,3.0,BTC
2016-10-01,610.58,604.52,611.39,603.48,4511.79,227973.33,3.0,BTC
2016-10-02,613.24,610.58,615.09,610.57,4397.21,220951.67,3.0,BTC
2016-10-03,611.89,613.24,613.38,608.28,4282.64,213930.0,3.0,BTC
2016-10-04,609.5,611.89,612.61,608.63,4959.1,264662.0,3.0,BTC
2016-10-05,608.12,609.5,610.16,607.68,4427.98,264662.0,3.0,BTC
2016-10-06,610.57,608.12,612.78,607.91,3868.36,264662.0,3.0,BTC
2016-10-07,610.23,610.57,611.61,609.8,5081.4,266324.0,3.0,BTC
2016-10-08,617.45,610.23,617.45,609.84,4672.79,251881.33,3.0,BTC
2016-10-09,614.6,617.45,618.46,614.58,4264.18,237438.67,3.0,BTC
2016-10-10,615.92,614.6,616.07,614.1,3855.57,222996.0,3.0,BTC
2016-10-11,618.33,615.92,618.36,613.82,6127.14,222996.0,3.0,BTC
2016-10-12,637.22,618.33,640.9,618.33,4493.04,222996.0,3.0,BTC
2016-10-13,637.74,637.22,638.9,634.07,3867.82,229703.0,3.0,BTC
2016-10-14,635.88,637.74,637.75,633.82,4411.45,229703.0,3.0,BTC
2016-10-15,638.98,635.88,639.65,631.96,4240.56,219094.0,3.0,BTC
2016-10-16,638.6,638.98,639.98,636.05,4069.66,208485.0,3.0,BTC
2016-10-17,636.64,638.6,641.15,636.59,3898.77,197876.0,3.0,BTC
2016-10-18,637.02,636.64,638.63,635.86,4078.62,197876.0,3.0,BTC
2016-10-19,634.6,637.02,637.76,632.77,4495.62,199083.0,3.0,BTC
2016-10-20,626.37,634.6,636.36,625.28,4066.85,199083.0,3.0,BTC
2016-10-21,629.61,626.37,629.91,626.37,4216.33,199083.0,3.0,BTC
2016-10-22,630.62,629.61,632.3,628.1,4021.32,204958.0,3.0,BTC
2016-10-23,650.9,630.62,654.8,630.44,3826.31,210833.0,3.0,BTC
2016-10-24,647.69,650.9,653.49,645.92,3631.3,216708.0,3.0,BTC
2016-10-25,652.24,647.69,652.84,645.49,4776.95,237030.0,3.0,BTC
2016-10-26,657.06,652.24,658.87,646.69,5829.22,237030.0,3.0,BTC
2016-10-27,684.38,657.06,685.21,656.39,6528.32,237030.0,3.0,BTC
2016-10-28,684.3,684.38,686.73,678.02,4606.4,250876.0,3.0,BTC
2016-10-29,700.14,684.3,701.01,681.42,4565.47,247843.33,3.0,BTC
2016-10-30,704.91,700.14,718.73,692.21,4524.55,244810.67,3.0,BTC
2016-10-31,693.9,704.91,709.99,682.08,4483.62,241778.0,3.0,BTC
2016-11-01,708.96,693.9,710.44,693.44,6901.4,241778.0,4.0,BTC
2016-11-02,725.69,708.96,735.83,707.83,4900.69,241778.0,4.0,BTC
2016-11-03,741.85,725.69,744.02,719.63,10308.26,271998.0,4.0,BTC
2016-11-04,701.22,741.85,744.89,673.73,5339.37,271998.0,4.0,BTC
2016-11-05,702.18,701.22,706.3,687.97,4913.95,256594.0,4.0,BTC
2016-11-06,705.48,702.18,706.42,696.66,4488.53,241190.0,4.0,BTC
2016-11-07,705.47,705.48,714.56,699.86,4063.11,225786.0,4.0,BTC
2016-11-08,706.13,705.47,707.59,700.03,4426.48,225786.0,4.0,BTC
2016-11-09,728.36,706.13,729.07,702.0,11991.35,270095.0,4.0,BTC
2016-11-10,719.25,728.36,738.98,717.08,4382.38,270095.0,4.0,BTC
2016-11-11,714.57,719.25,719.34,708.0,3334.54,270095.0,4.0,BTC
2016-11-12,715.77,714.57,718.27,713.07,3822.22,256358.67,4.0,BTC
2016-11-13,694.72,715.77,715.77,693.57,4309.9,242622.33,4.0,BTC
2016-11-14,704.62,694.72,704.65,686.02,4797.58,228886.0,4.0,BTC
2016-11-15,711.4,704.62,713.07,698.52,4403.4,280352.0,4.0,BTC
2016-11-16,710.93,711.4,716.22,709.33,6034.32,280352.0,4.0,BTC
2016-11-17,745.93,710.93,746.36,710.67,4124.02,280352.0,4.0,BTC
2016-11-18,738.66,745.93,752.04,731.98,4804.44,275925.0,4.0,BTC
2016-11-19,748.81,738.66,751.14,737.92,4186.71,279214.33,4.0,BTC
2016-11-20,752.55,748.81,754.55,740.13,3568.98,282503.67,4.0,BTC
2016-11-21,730.36,752.55,753.76,713.13,2951.25,285793.0,4.0,BTC
2016-11-22,734.84,730.36,738.63,728.02,3984.94,285793.0,4.0,BTC
2016-11-23,745.98,734.84,750.8,734.55,3627.33,285793.0,4.0,BTC
2016-11-24,739.82,745.98,746.58,732.21,3358.14,307165.5,4.0,BTC
2016-11-25,730.31,739.82,740.88,727.99,3088.94,328538.0,4.0,BTC
2016-11-26,737.4,730.31,738.51,728.38,3322.92,298155.0,4.0,BTC
2016-11-27,727.44,737.4,738.16,724.13,3556.91,267772.0,4.0,BTC
2016-11-28,731.9,727.44,735.4,727.44,3790.89,237389.0,4.0,BTC
2016-11-29,731.13,731.9,734.14,729.47,3825.88,237389.0,4.0,BTC
2016-11-30,731.64,731.13,734.43,728.6,3919.4,292654.0,4.0,BTC
2016-12-01,744.1,731.64,744.47,730.71,4159.29,292654.0,4.0,BTC
2016-12-02,766.59,744.1,767.1,744.1,5889.3,292654.0,4.0,BTC
2016-12-03,769.92,766.59,778.14,763.84,5535.95,291098.67,4.0,BTC
2016-12-04,764.36,769.92,770.12,757.84,5182.61,289543.33,4.0,BTC
2016-12-05,760.1,764.36,767.24,759.92,4829.26,287988.0,4.0,BTC
2016-12-06,754.83,760.1,760.41,745.7,1222.47,319762.0,4.0,BTC
2016-12-07,758.35,754.83,759.89,751.96,2170.38,319762.0,4.0,BTC
2016-12-08,763.24,758.35,768.32,752.16,4743.95,319762.0,4.0,BTC
2016-12-09,766.87,763.24,771.42,762.7,3916.95,268815.0,4.0,BTC
2016-12-10,773.28,766.87,773.32,766.33,4062.45,268764.0,4.0,BTC
2016-12-11,765.95,773.28,775.09,764.37,4207.96,268713.0,4.0,BTC
2016-12-12,769.83,765.95,769.86,763.32,4353.46,268662.0,4.0,BTC
2016-12-13,774.39,769.83,788.49,766.9,5304.5,268662.0,4.0,BTC
2016-12-14,778.36,774.39,781.58,771.55,4488.82,268662.0,4.0,BTC
2016-12-15,776.98,778.36,779.6,771.39,5877.17,282685.0,4.0,BTC
2016-12-16,776.42,776.98,778.22,772.77,5541.5,282685.0,4.0,BTC
2016-12-17,786.97,776.42,790.84,775.5,5475.71,267053.0,4.0,BTC
2016-12-18,789.25,786.97,790.3,785.57,5409.92,251421.0,4.0,BTC
2016-12-19,791.0,789.25,791.16,785.24,5344.13,235789.0,4.0,BTC
2016-12-20,789.23,791.0,792.28,788.66,5825.84,235789.0,4.0,BTC
2016-12-21,805.8,789.23,806.2,788.45,8332.09,325677.0,4.0,BTC
2016-12-22,842.64,805.8,842.97,805.15,8904.03,325677.0,4.0,BTC
2016-12-23,910.93,842.64,910.93,842.18,12611.27,325677.0,4.0,BTC
2016-12-24,910.25,910.93,918.95,878.91,11109.76,318394.25,4.0,BTC
2016-12-25,870.13,910.25,916.56,869.47,9608.26,311111.5,4.0,BTC
2016-12-26,905.46,870.13,909.85,858.04,8106.75,303828.75,4.0,BTC
2016-12-27,900.37,905.46,906.89,893.62,6605.24,296546.0,4.0,BTC
2016-12-28,948.9,900.37,949.81,900.03,9644.81,296546.0,4.0,BTC
2016-12-29,971.64,948.9,982.87,947.03,8959.68,296546.0,4.0,BTC
2016-12-30,954.84,971.64,977.79,949.62,8055.58,286818.0,4.0,BTC
2016-12-31,952.46,954.84,964.73,928.99,8034.26,287851.25,4.5,BTC
2017-01-01,964.32,952.46,968.48,949.09,8012.94,288884.5,5.0,BTC
2017-01-02,1009.97,964.32,1011.52,963.53,7991.63,289917.75,5.5,BTC
2017-01-03,1028.33,1009.97,1034.1,998.62,7970.31,290951.0,6.0,BTC
2017-01-04,1047.1,1028.33,1048.12,1013.38,16438.41,290951.0,6.0,BTC
2017-01-05,1140.38,1047.1,1142.0,1047.06,20433.13,288501.0,6.0,BTC
2017-01-06,985.94,1140.38,1153.02,887.47,14144.34,288501.0,6.0,BTC
2017-01-07,837.84,985.94,990.37,821.66,11416.24,279034.33,6.0,BTC
2017-01-08,923.52,837.84,923.75,816.36,8688.14,269567.67,6.0,BTC
2017-01-09,889.34,923.52,942.06,878.1,5960.04,260101.0,6.0,BTC
2017-01-10,905.23,889.34,912.0,881.16,7012.14,260101.0,6.0,BTC
2017-01-11,910.61,905.23,914.02,897.57,19216.16,303058.0,6.0,BTC
2017-01-12,772.66,910.61,919.56,747.5,13216.41,303058.0,6.0,BTC
2017-01-13,784.89,772.66,828.09,746.68,10564.13,303058.0,6.0,BTC
2017-01-14,820.69,784.89,839.23,774.36,9737.65,300467.75,6.0,BTC
2017-01-15,821.2,820.69,835.56,810.64,8911.18,297877.5,6.0,BTC
2017-01-16,830.74,821.2,834.7,810.22,8084.7,295287.25,6.0,BTC
2017-01-17,848.58,830.74,848.58,820.92,7258.23,292697.0,6.0,BTC
2017-01-18,890.29,848.58,914.8,848.58,6654.7,292697.0,6.0,BTC
2017-01-19,888.06,890.29,901.83,848.61,5127.03,292697.0,6.0,BTC
2017-01-20,896.16,888.06,905.42,884.18,3073.67,298377.0,6.0,BTC
2017-01-21,920.59,896.16,921.18,882.3,3352.08,277428.0,6.0,BTC
2017-01-22,934.78,920.59,936.25,912.07,3630.48,256479.0,6.0,BTC
2017-01-23,920.36,934.78,936.75,893.01,3908.89,235530.0,6.0,BTC
2017-01-24,912.21,920.36,927.0,891.4,6319.11,235530.0,6.0,BTC
2017-01-25,898.55,912.21,922.15,884.79,4570.62,235530.0,6.0,BTC
2017-01-26,901.05,898.55,901.48,888.02,4673.88,313755.0,6.0,BTC
2017-01-27,912.84,901.05,919.13,896.28,3705.4,313755.0,6.0,BTC
2017-01-28,919.8,912.84,921.57,909.4,3696.39,289712.33,6.0,BTC
2017-01-29,920.83,919.8,922.06,917.82,3687.37,265669.67,6.0,BTC
2017-01-30,916.91,920.83,921.51,912.96,3678.36,241627.0,6.0,BTC
2017-01-31,921.35,916.91,921.82,915.77,6624.94,241627.0,6.0,BTC
2017-02-01,973.06,921.35,978.18,920.65,5983.96,350560.0,6.0,BTC
2017-02-02,982.83,973.06,992.42,964.41,5623.69,350560.0,6.0,BTC
2017-02-03,1020.09,982.83,1020.12,982.33,6731.61,350560.0,6.0,BTC
2017-02-04,1011.22,1020.09,1024.14,995.87,5896.85,328632.67,6.0,BTC
2017-02-05,1029.4,1011.22,1040.09,1004.38,5062.09,306705.33,6.0,BTC
2017-02-06,1019.31,1029.4,1030.34,1006.52,4227.33,284778.0,6.0,BTC
2017-02-07,1029.41,1019.31,1030.4,1018.23,5566.34,325268.0,6.0,BTC
2017-02-08,1067.71,1029.41,1067.8,1029.41,6899.97,325268.0,6.0,BTC
2017-02-09,1072.2,1067.71,1072.23,1018.19,16261.21,325268.0,6.0,BTC
2017-02-10,974.96,1072.2,1077.76,942.45,7992.25,301789.0,6.0,BTC
2017-02-11,997.23,974.96,1000.99,954.28,6884.79,297289.33,6.0,BTC
2017-02-12,1004.71,997.23,1016.0,997.23,5777.34,292789.67,6.0,BTC
2017-02-13,1004.85,1004.71,1008.49,997.46,4669.88,288290.0,6.0,BTC
2017-02-14,994.58,1004.85,1007.28,976.29,5719.72,288290.0,6.0,BTC
2017-02-15,1003.59,994.58,1016.44,987.33,4421.87,288290.0,6.0,BTC
2017-02-16,1018.41,1003.59,1021.98,1001.0,5993.8,283203.0,6.0,BTC
2017-02-17,1038.87,1018.41,1041.52,1017.0,6333.71,283203.0,6.0,BTC
2017-02-18,1058.32,1038.87,1058.6,1027.99,6621.04,275332.5,6.0,BTC
2017-02-19,1052.84,1058.32,1066.84,1051.02,6908.38,267462.0,6.0,BTC
2017-02-20,1046.66,1052.84,1061.32,1045.31,7195.71,259591.5,6.0,BTC
2017-02-21,1079.58,1046.66,1084.5,1046.66,7483.04,251721.0,6.0,BTC
2017-02-22,1112.86,1079.58,1126.49,1079.35,6034.25,282194.0,6.0,BTC
2017-02-23,1122.52,1112.86,1132.51,1101.9,7536.2,282194.0,6.0,BTC
2017-02-24,1193.5,1122.52,1193.96,1120.73,12632.88,282194.0,6.0,BTC
2017-02-25,1182.43,1193.5,1206.6,1101.38,10337.12,296969.67,6.0,BTC
2017-02-26,1139.85,1182.43,1184.18,1126.26,8041.35,311745.33,6.0,BTC
2017-02-27,1189.37,1139.85,1192.25,1139.8,5745.59,326521.0,6.0,BTC
2017-02-28,1189.95,1189.37,1210.16,1173.1,6719.3,325414.0,6.0,BTC
2017-03-01,1193.61,1189.95,1198.16,1179.97,8122.55,325414.0,7.0,BTC
2017-03-02,1221.05,1193.61,1233.3,1187.33,8889.98,325414.0,7.0,BTC
2017-03-03,1269.78,1221.05,1284.33,1216.03,8284.43,337310.0,7.0,BTC
2017-03-04,1285.38,1269.78,1293.47,1258.49,7106.3,320783.67,7.0,BTC
2017-03-05,1260.67,1285.38,1287.61,1239.57,5928.18,304257.33,7.0,BTC
2017-03-06,1273.25,1260.67,1280.58,1245.91,4750.05,287731.0,7.0,BTC
2017-03-07,1280.3,1273.25,1285.18,1268.81,10495.65,287731.0,7.0,BTC
2017-03-08,1206.36,1280.3,1280.43,1188.17,12878.03,287731.0,7.0,BTC
2017-03-09,1153.06,1206.36,1225.5,1135.09,8439.14,303632.0,7.0,BTC
2017-03-10,1200.56,1153.06,1208.64,1147.44,24876.28,303632.0,7.0,BTC
2017-03-11,1147.62,1200.56,1325.81,1022.68,19686.15,276124.67,7.0,BTC
2017-03-12,1186.35,1147.62,1200.38,1146.88,14496.02,248617.33,7.0,BTC
2017-03-13,1235.55,1186.35,1237.78,1178.07,9305.89,221110.0,7.0,BTC
2017-03-14,1242.81,1235.55,1247.26,1216.21,7361.42,221110.0,7.0,BTC
2017-03-15,1245.89,1242.81,1257.8,1227.11,7231.55,292434.0,7.0,BTC
2017-03-16,1247.67,1245.89,1260.63,1245.1,16563.41,292434.0,7.0,BTC
2017-03-17,1126.08,1247.67,1248.29,1103.53,19180.33,292434.0,7.0,BTC
2017-03-18,1062.07,1126.08,1164.22,1057.34,15759.4,282799.33,7.0,BTC
2017-03-19,1000.25,1062.07,1094.41,944.11,12338.46,273164.67,7.0,BTC
2017-03-20,1036.23,1000.25,1058.91,977.51,8917.53,263530.0,7.0,BTC
2017-03-21,1065.48,1036.23,1065.51,1015.04,12220.65,288055.0,7.0,BTC
2017-03-22,1091.33,1065.48,1119.07,1063.7,14562.11,288055.0,7.0,BTC
2017-03-23,1036.1,1091.33,1101.03,990.7,7782.51,288055.0,7.0,BTC
2017-03-24,1013.84,1036.1,1053.24,1012.24,18942.25,289521.0,7.0,BTC
2017-03-25,921.81,1013.84,1014.6,920.58,16036.26,270444.33,7.0,BTC
2017-03-26,962.51,921.81,972.27,891.51,13130.26,251367.67,7.0,BTC
2017-03-27,968.29,962.51,998.56,946.52,10224.27,232291.0,7.0,BTC
2017-03-28,1035.32,968.29,1042.9,965.46,9053.57,232291.0,7.0,BTC
2017-03-29,1011.97,1035.32,1064.52,1010.05,8674.7,232291.0,7.0,BTC
2017-03-30,1041.37,1011.97,1056.9,1011.32,8279.23,288788.0,7.0,BTC
2017-03-31,1048.86,1041.37,1051.47,1023.19,11267.16,288788.0,7.0,BTC
2017-04-01,1077.56,1048.86,1087.73,1040.61,11742.62,273926.33,6.67,BTC
2017-04-02,1082.37,1077.56,1103.53,1069.78,12218.07,259064.67,6.33,BTC
2017-04-03,1140.04,1082.37,1140.04,1077.59,12693.53,244203.0,6.0,BTC
2017-04-04,1148.09,1140.04,1155.71,1120.6,8956.84,244203.0,6.0,BTC
2017-04-05,1139.86,1148.09,1161.36,1125.83,8699.48,316555.0,6.0,BTC
2017-04-06,1150.68,1139.86,1151.21,1113.08,11217.35,316555.0,6.0,BTC
2017-04-07,1177.28,1150.68,1202.82,1149.21,6982.52,316555.0,6.0,BTC
2017-04-08,1196.9,1177.28,1202.04,1176.38,6535.02,286689.67,6.0,BTC
2017-04-09,1187.03,1196.9,1196.9,1170.58,6087.51,256824.33,6.0,BTC
2017-04-10,1213.8,1187.03,1218.24,1178.4,5640.01,226959.0,6.0,BTC
2017-04-11,1206.74,1213.8,1219.06,1202.78,5480.34,307893.0,6.0,BTC
2017-04-12,1226.9,1206.74,1232.16,1204.36,6491.4,307893.0,6.0,BTC
2017-04-13,1216.27,1226.9,1226.93,1213.66,9425.11,307893.0,6.0,BTC
2017-04-14,1187.14,1216.27,1219.01,1154.9,8705.51,292215.75,6.0,BTC
2017-04-15,1186.11,1187.14,1197.39,1169.89,7985.91,276538.5,6.0,BTC
2017-04-16,1189.55,1186.11,1199.71,1178.09,7266.31,260861.25,6.0,BTC
2017-04-17,1184.2,1189.55,1190.96,1178.2,6546.71,245184.0,6.0,BTC
2017-04-18,1211.74,1184.2,1211.74,1181.78,6267.85,245184.0,6.0,BTC
2017-04-19,1218.67,1211.74,1222.36,1211.23,6271.07,245184.0,6.0,BTC
2017-04-20,1227.98,1218.67,1232.86,1209.18,7744.55,267915.0,6.0,BTC
2017-04-21,1261.7,1227.98,1264.66,1227.68,6666.81,267915.0,6.0,BTC
2017-04-22,1255.25,1261.7,1275.05,1247.79,6411.06,260289.67,6.0,BTC
2017-04-23,1232.76,1255.25,1255.9,1220.0,6155.31,252664.33,6.0,BTC
