Date,BTC_Close,BTC_Volume,BTC_transactions,BTC_interesst,gold_Close,gold_Volume,gold_Chg%,oil_Close,oil_Volume,VIX_Close,SP500_Close index
2016-10-21,629.61249,4216.33,199083.0,3,1316.8,220.0,-0.0004,50.849998,551300.0,13.34,2141.16
2016-10-24,647.69375,3631.3,216708.0,3,1311.0,40.0,-0.0044,50.52,623398.0,13.02,2151.33
2016-10-25,652.235,4776.95,237030.0,3,1323.9,60.0,0.0109,49.959999,553778.0,13.46,2143.16
2016-10-26,657.05625,5829.22,237030.0,3,1316.9,280.0,-0.0053,49.18,679320.0,14.24,2139.43
2016-10-27,684.3775,6528.32,237030.0,3,1322.1,0.0,0.0040999999999999995,49.720001,543173.0,15.36,2133.04
2016-10-28,684.2975,4606.4,250876.0,3,1329.2,560.0,0.0053,48.700001,550081.0,16.19,2126.41
2016-10-31,693.89625,4483.62,241778.0,3,1325.8,60.0,-0.0025,46.860001,649237.0,17.06,2126.15
2016-11-01,708.955,6901.4,241778.0,4,1340.6,150.0,0.010700000000000001,46.669998,834989.0,18.56,2111.72
2016-11-02,725.6925,4900.69,241778.0,4,1360.6,30.0,0.0148,45.34,674322.0,19.32,2097.94
2016-11-03,741.84875,10308.26,271998.0,4,1356.4,70.0,-0.0031,44.66,540439.0,22.08,2088.66
2016-11-04,701.21875,5339.37,271998.0,4,1358.3,10.0,0.0014000000000000002,44.07,736685.0,22.51,2085.18
2016-11-07,705.47125,4063.11,225786.0,4,1333.0,30.0,-0.018500000000000003,44.889999,605733.0,18.71,2131.52
2016-11-08,706.13375,4426.48,225786.0,4,1328.8,50.0,-0.0031,44.98,669639.0,18.74,2139.56
2016-11-09,728.36125,11991.35,270095.0,4,1328.3,0.0,-0.0004,45.27,946512.0,14.38,2163.26
2016-11-10,719.2525,4382.38,270095.0,4,1319.2,60.0,-0.0068000000000000005,44.66,686338.0,14.74,2167.48
2016-11-14,704.62125,4797.58,228886.0,4,1278.7,0.0,0.0033,43.32,704766.0,14.48,2164.2
2016-11-15,711.39625,4403.4,280352.0,4,1282.7,20.0,0.0031,45.810001,706177.0,13.37,2180.39
2016-11-16,710.9275,6034.32,280352.0,4,1282.1,70.0,-0.0005,45.57,658169.0,13.72,2176.94
2016-11-17,745.92625,4124.02,280352.0,4,1275.6,1140.0,-0.005,45.419998,284874.0,13.35,2187.12
2016-11-18,738.665,4804.44,275925.0,4,1268.2,610.0,-0.0058,45.689999,155651.0,12.85,2181.9
2016-11-21,730.365,2951.25,285793.0,4,1268.6,0.0,0.0003,47.490002,665326.0,12.42,2198.18
2016-11-22,734.84,3984.94,285793.0,4,1269.8,20.0,0.0009,48.029999,826208.0,12.41,2202.94
2016-11-23,745.97875,3627.33,285793.0,4,1248.7,310.0,-0.0165,47.959999,556861.0,12.43,2204.72
2016-11-25,730.3125,3088.94,328538.0,4,1237.3,10.0,0.0506,46.060001,465977.0,12.34,2213.35
2016-11-28,731.9,3790.89,237389.0,4,1250.4,20.0,0.0105,47.080002,734381.0,13.15,2201.72
2016-11-29,731.12625,3825.88,237389.0,4,1247.3,42120.0,-0.0025,45.23,732818.0,12.9,2204.66
2016-11-30,731.64,3919.4,292654.0,4,1230.2,7160.0,-0.013600000000000001,49.439999,1311000.0,13.33,2198.81
2016-12-01,744.1025,4159.29,292654.0,4,1225.5,1590.0,-0.0038,51.060001,974805.0,14.07,2191.08
2016-12-02,766.5925,5889.3,292654.0,4,1234.2,1520.0,0.0070999999999999995,51.68,667099.0,14.12,2191.95
2016-12-05,760.1,4829.26,287988.0,4,1233.5,0.0,-0.0006,51.790001,600782.0,12.14,2204.71
2016-12-06,754.82625,1222.47,319762.0,4,1226.8,650.0,-0.0054,50.93,642746.0,11.79,2212.23
2016-12-07,758.35375,2170.38,319762.0,4,1240.4,180.0,0.0126,49.77,816879.0,12.22,2241.35
2016-12-08,763.23625,4743.95,319762.0,4,1236.2,320.0,-0.0034000000000000002,50.84,780062.0,12.64,2246.19
2016-12-09,766.8725,3916.95,268815.0,4,1225.8,370.0,-0.0083,51.5,652040.0,11.75,2259.53
2016-12-12,769.8275,4353.46,268662.0,4,1230.1,330.0,0.0034999999999999996,52.830002,847025.0,12.64,2256.96
2016-12-13,774.38625,5304.5,268662.0,4,1223.4,640.0,-0.0054,52.98,638396.0,12.72,2271.72
2016-12-14,778.35625,4488.82,268662.0,4,1228.1,10.0,0.0038,51.040001,677957.0,13.19,2253.28
2016-12-15,776.9825,5877.17,282685.0,4,1201.3,0.0,-0.0204,50.900002,551759.0,12.79,2262.03
2016-12-16,776.415,5541.5,282685.0,4,1209.1,150.0,0.0064,51.900002,252567.0,12.2,2258.07
2016-12-19,791.0,5344.13,235789.0,4,1214.1,250.0,0.0040999999999999995,52.119999,129990.0,11.71,2262.53
2016-12-20,789.2325,5825.84,235789.0,4,1205.2,0.0,-0.0073,52.23,416592.0,11.45,2270.76
2016-12-21,805.79625,8332.09,325677.0,4,1204.7,50.0,-0.0004,52.490002,471993.0,11.27,2265.18
2016-12-22,842.63875,8904.03,325677.0,4,1202.0,100.0,-0.0022,52.950001,393487.0,11.43,2260.96
2016-12-23,910.9325,12611.27,325677.0,4,1205.0,0.0,0.0025,53.02,285166.0,11.44,2263.79
2016-12-27,900.36625,6605.24,296546.0,4,1210.1,0.0,0.077,53.900002,277306.0,11.99,2268.88
2016-12-28,948.89875,9644.81,296546.0,4,1212.2,210.0,0.0017000000000000001,54.060001,322535.0,12.95,2249.92
2016-12-29,971.645,8959.68,296546.0,4,1229.4,950.0,0.0141,53.77,360194.0,13.37,2249.26
2016-12-30,954.84375,8055.58,286818.0,4,1222.7,0.0,-0.0054,53.720001,271094.0,14.04,2238.83
2017-01-03,1028.33375,7970.31,290951.0,6,1232.9,0.0,0.0814,52.330002,727793.0,12.85,2257.83
2017-01-04,1047.09999,16438.41,290951.0,6,1235.3,40.0,0.0019,53.259998,512641.0,11.85,2270.75
2017-01-05,1140.385,20433.13,288501.0,6,1250.3,10.0,0.012,53.759998,517362.0,11.67,2269.0
2017-01-06,985.93875,14144.34,288501.0,6,1243.9,10.0,-0.0051,53.990002,528333.0,11.32,2276.98
2017-01-09,889.33875,5960.04,260101.0,6,1255.8,0.0,0.0095,51.959999,564893.0,11.56,2268.9
2017-01-10,905.22625,7012.14,260101.0,6,1256.7,0.0,0.0007000000000000001,50.82,632573.0,11.49,2268.9
2017-01-11,910.60625,19216.16,303058.0,6,1268.2,20.0,0.0091,52.25,815846.0,11.26,2275.32
2017-01-12,772.66125,13216.41,303058.0,6,1271.5,110.0,0.0026,53.009998,660703.0,11.54,2270.44
2017-01-13,784.89375,10564.13,303058.0,6,1269.5,20.0,-0.0016,52.369999,477986.0,11.23,2274.64
2017-01-17,848.58125,7258.23,292697.0,6,1285.6,80.0,0.0786,52.48,606023.0,11.87,2267.89
2017-01-18,890.29375,6654.7,292697.0,6,1283.9,110.0,-0.0013,51.080002,236238.0,12.48,2271.89
2017-01-19,888.0625,5127.03,292697.0,6,1273.7,0.0,-0.0079,51.369999,122593.0,12.78,2263.69
2017-01-20,896.16375,3073.67,298377.0,6,1277.4,40.0,0.0029,52.419998,567231.0,11.54,2271.31
2017-01-23,920.365,3908.89,235530.0,6,1287.1,20.0,0.0075,52.75,455333.0,11.77,2265.2
2017-01-24,912.2125,6319.11,235530.0,6,1282.3,10.0,-0.0037,53.18,520285.0,11.07,2280.07
2017-01-25,898.55,4570.62,235530.0,6,1269.3,400.0,-0.01,52.75,589709.0,10.81,2298.37
2017-01-26,901.05,4673.88,313755.0,6,1261.1,10.0,-0.0064,53.779999,578065.0,10.63,2296.68
2017-01-27,912.84375,3705.4,313755.0,6,1259.9,20.0,-0.0009,53.169998,495556.0,10.58,2294.69
2017-01-30,916.91125,3678.36,241627.0,6,1264.6,50500.0,0.0037,52.630001,486309.0,11.88,2280.9
2017-01-31,921.35125,6624.94,241627.0,6,1280.0,3210.0,0.0121,52.810001,586676.0,11.99,2278.87
2017-02-01,973.065,5983.96,350560.0,6,1277.7,0.0,-0.0018,53.880001,577243.0,11.81,2279.55
2017-02-02,982.8275,5623.69,350560.0,6,1288.8,1510.0,0.0086,53.540001,492553.0,11.93,2280.85
2017-02-03,1020.09,6731.61,350560.0,6,1290.4,870.0,0.0012,53.830002,462616.0,10.97,2297.42
2017-02-06,1019.3125,4227.33,284778.0,6,1301.5,910.0,0.0085,53.009998,425085.0,11.37,2292.56
2017-02-07,1029.40875,5566.34,325268.0,6,1304.6,0.0,0.0024,52.169998,624057.0,11.29,2293.08
2017-02-08,1067.70875,6899.97,325268.0,6,1306.5,0.0,0.0014000000000000002,52.34,767379.0,11.45,2294.67
2017-02-09,1072.205,16261.21,325268.0,6,1303.6,890.0,-0.0022,53.0,610196.0,10.88,2307.87
2017-02-10,974.95875,7992.25,301789.0,6,1302.7,0.0,-0.0007000000000000001,53.860001,596449.0,10.85,2316.1
2017-02-13,1004.85375,4669.88,288290.0,6,1293.1,400.0,-0.0073,52.93,586034.0,11.07,2328.25
2017-02-14,994.58,5719.72,288290.0,6,1293.1,160.0,0.0,53.200001,493022.0,10.74,2337.58
2017-02-15,1003.59,4421.87,288290.0,6,1302.4,180.0,0.0070999999999999995,53.110001,463638.0,11.97,2349.25
2017-02-16,1018.41125,5993.8,283203.0,6,1310.9,0.0,0.006500000000000001,53.360001,343363.0,11.76,2347.22
2017-02-17,1038.86625,6333.71,283203.0,6,1307.6,300.0,-0.0025,53.400002,195352.0,11.49,2351.16
2017-02-21,1079.5825,7483.04,251721.0,6,1307.4,0.0,0.0654,54.060001,665310.0,11.57,2365.38
2017-02-22,1112.86375,6034.25,282194.0,6,1301.5,0.0,-0.0045000000000000005,53.59,499480.0,11.74,2362.82
2017-02-23,1122.515,7536.2,282194.0,6,1319.9,30.0,0.013999999999999999,54.450001,529880.0,11.71,2363.81
2017-02-24,1193.501,12632.88,282194.0,6,1326.6,90.0,0.005,53.990002,395258.0,11.47,2367.34
2017-02-27,1189.366,5745.59,326521.0,6,1327.3,540.0,0.0005,54.049999,394380.0,12.09,2369.75
2017-02-28,1189.94699,6719.3,325414.0,6,1322.5,720.0,-0.0036,54.009998,593909.0,12.92,2363.64
2017-03-01,1193.611,8122.55,325414.0,7,1319.3,140.0,-0.0024,53.830002,491289.0,12.54,2395.96
2017-03-02,1221.05,8889.98,325414.0,7,1302.1,80.0,-0.0129,52.610001,638390.0,11.81,2381.92
2017-03-03,1269.776,8284.43,337310.0,7,1297.0,120.0,-0.0039000000000000003,53.330002,436360.0,10.96,2383.12
2017-03-06,1273.24699,4750.05,287731.0,7,1295.5,30.0,-0.0011,53.200001,503692.0,11.24,2375.31
2017-03-07,1280.30499,10495.65,287731.0,7,1285.9,30.0,-0.0073,53.139999,494677.0,11.45,2368.39
2017-03-08,1206.357,12878.03,287731.0,7,1280.1,20.0,-0.0045000000000000005,50.279999,963392.0,11.86,2362.98
2017-03-09,1153.06,8439.14,303632.0,7,1273.9,40.0,-0.0048,49.279999,1073506.0,12.3,2364.87
2017-03-10,1200.557,24876.28,303632.0,7,1272.2,0.0,-0.0013,48.490002,796960.0,11.66,2372.6
2017-03-13,1235.553,9305.89,221110.0,7,1274.8,20.0,0.002,48.400002,601362.0,11.35,2373.47
2017-03-14,1242.806,7361.42,221110.0,7,1274.5,20.0,-0.0002,47.720001,857711.0,12.3,2365.45
2017-03-15,1245.892,7231.55,292434.0,7,1272.5,40.0,-0.0016,48.860001,655788.0,11.63,2385.26
2017-03-16,1247.67099,16563.41,292434.0,7,1298.9,50.0,0.0206,48.75,516853.0,11.21,2381.38
2017-03-17,1126.08199,19180.33,292434.0,7,1301.8,30.0,0.0022,48.779999,172340.0,11.28,2378.25
2017-03-20,1036.226,8917.53,263530.0,7,1305.4,20.0,0.0027,48.220001,142258.0,11.34,2373.47
2017-03-21,1065.481,12220.65,288055.0,7,1317.2,0.0,0.009000000000000001,47.34,628119.0,12.47,2344.02
2017-03-22,1091.333,14562.11,288055.0,7,1319.7,0.0,0.0019,48.040001,680849.0,12.81,2348.45
2017-03-23,1036.099,7782.51,288055.0,7,1316.7,20.0,-0.0023,47.700001,499878.0,13.12,2345.96
2017-03-24,1013.844,18942.25,289521.0,7,1318.6,0.0,0.0014000000000000002,47.970001,421027.0,12.96,2343.98
2017-03-27,968.293,10224.27,232291.0,7,1325.6,70.0,0.0053,47.73,466176.0,12.5,2341.59
2017-03-28,1035.32199,9053.57,232291.0,7,1325.7,0.0,0.0001,48.369999,502377.0,11.53,2358.57
2017-03-29,1011.969,8674.7,232291.0,7,1323.7,40.0,-0.0015,49.509998,548615.0,11.42,2361.13
2017-03-30,1041.374,8279.23,288788.0,7,1314.9,0.0,-0.0066,50.349998,580668.0,11.54,2368.06
2017-03-31,1048.86299,11267.16,288788.0,7,1318.0,0.0,0.0023,50.599998,527607.0,12.37,2362.72
2017-04-03,1140.037,12693.53,244203.0,6,1320.9,1160.0,0.0022,50.240002,440724.0,12.38,2358.84
2017-04-04,1148.092,8956.84,244203.0,6,1325.0,0.0,0.0031,51.029999,532054.0,11.79,2360.16
2017-04-05,1139.86,8699.48,316555.0,6,1315.4,910.0,-0.006999999999999999,51.150002,651398.0,12.89,2352.95
2017-04-06,1150.685,11217.35,316555.0,6,1320.3,0.0,0.0037,51.700001,473019.0,12.39,2357.49
2017-04-07,1177.284,6982.52,316555.0,6,1324.7,0.0,0.0033,52.240002,796437.0,12.87,2355.54
2017-04-10,1213.801,5640.01,226959.0,6,1321.2,180.0,-0.0026,53.080002,565439.0,14.05,2357.16
2017-04-11,1206.74,5480.34,307893.0,6,1341.3,400.0,0.0151,53.400002,598003.0,15.07,2353.78
2017-04-12,1226.896,6491.4,307893.0,6,1345.2,0.0,0.0029,53.110001,629805.0,15.77,2344.93
2017-04-13,1216.269,9425.11,307893.0,6,1354.6,920.0,0.0069,53.18,480835.0,15.96,2328.95
2017-04-17,1184.2,6546.71,245184.0,6,1357.7,70.0,0.0621,52.650002,326340.0,14.66,2349.01
2017-04-18,1211.73799,6267.85,245184.0,6,1358.8,0.0,0.0008,52.41,202043.0,14.42,2342.19
2017-04-19,1218.666,6271.07,245184.0,6,1348.4,190.0,-0.0076,50.439999,133173.0,14.93,2338.17
2017-04-20,1227.981,7744.55,267915.0,6,1349.6,130.0,0.0009,50.27,606263.0,14.15,2355.84
2017-04-21,1261.702,6666.81,267915.0,6,1354.9,0.0,0.0039000000000000003,49.619999,687474.0,14.63,2348.69
2017-04-24,1243.43,5899.56,245039.0,6,1343.7,610.0,-0.008199999999999999,49.23,517897.0,10.84,2374.15
2017-04-25,1251.5775,8116.55,245039.0,6,1333.9,360.0,-0.0072,49.560001,587240.0,10.76,2388.61
2017-04-26,1269.69625,9594.48,334471.0,6,1330.9,100.0,-0.0022,49.619999,655717.0,10.85,2387.45
2017-04-27,1289.7475,10484.74,334471.0,6,1332.6,210.0,0.0013,48.970001,771189.0,10.36,2388.77
2017-04-28,1335.825,13987.65,334471.0,6,1335.0,90.0,0.0018,49.330002,633992.0,10.82,2384.2
2017-05-01,1370.79,16970.38,341319.0,15,1322.5,30.0,-0.009300000000000001,48.84,364386.0,10.11,2388.33
2017-05-02,1416.61,11924.59,333161.0,15,1324.0,90.0,0.0011,47.66,702375.0,10.59,2391.17
2017-05-03,1448.88625,16309.77,333161.0,15,1315.5,0.0,-0.0064,47.82,691319.0,10.68,2388.13
2017-05-04,1506.7725,26688.81,333161.0,15,1295.3,0.0,-0.0152,45.52,943959.0,10.46,2389.52
2017-05-05,1543.31,16885.42,267193.0,15,1293.7,20.0,-0.0012,46.220001,1021610.0,10.57,2399.29
2017-05-08,1564.065,15881.13,365096.0,15,1294.0,40.0,0.0002,46.43,785055.0,9.77,2399.38
2017-05-09,1644.72875,19681.55,365096.0,15,1283.0,10.0,-0.0084,45.880001,701944.0,9.96,2396.92
2017-05-10,1695.83125,13454.3,365096.0,15,1285.5,10.0,0.0019,47.330002,819796.0,10.21,2399.63
2017-05-11,1748.35375,15706.28,294743.0,15,1290.8,10.0,0.0040999999999999995,47.830002,661783.0,10.6,2394.44
2017-05-12,1774.52,16510.26,294743.0,15,1293.6,30.0,0.0021,47.84,537490.0,10.4,2390.9
2017-05-15,1747.04375,10184.06,369098.0,15,1295.9,0.0,0.0018,48.849998,687153.0,10.42,2402.32
2017-05-16,1665.0325,11410.4,369098.0,15,1302.3,0.0,0.0049,48.66,589212.0,10.65,2400.67
2017-05-17,1744.44125,13798.13,317527.0,15,1324.1,30.0,0.0166,49.07,650107.0,15.59,2357.03
2017-05-18,1796.89625,11374.67,317527.0,15,1317.1,40.0,-0.0052,49.349998,242754.0,14.66,2365.72
2017-05-19,1913.13875,18952.5,317527.0,15,1317.8,10.0,0.0005,50.330002,146452.0,12.04,2381.73
2017-05-22,2114.98875,29386.37,352805.0,15,1325.9,10.0,0.0060999999999999995,50.73,564310.0,10.93,2394.02
2017-05-23,2196.66874,17597.47,367710.0,15,1320.0,20.0,-0.0044,51.470001,584139.0,10.72,2398.42
2017-05-24,2348.55249,24634.04,367710.0,15,1317.6,10.0,-0.0018,51.360001,736341.0,10.02,2404.39
2017-05-25,2581.85375,37154.19,367710.0,15,1321.2,10.0,0.0027,48.900002,1147389.0,9.99,2415.07
2017-05-26,2460.95375,31456.5,333340.0,15,1332.7,0.0,0.0086,49.799999,763920.0,9.81,2415.82
2017-05-30,2315.73625,20903.19,321638.0,15,1327.0,129820.0,0.0572,49.66,663486.0,10.38,2412.91
2017-05-31,2170.98124,21703.01,321638.0,15,1336.4,2710.0,0.006999999999999999,48.32,779144.0,10.41,2411.8
2017-06-01,2402.125,21374.75,319709.0,14,1331.1,830.0,-0.0039000000000000003,48.360001,774478.0,9.89,2430.06
2017-06-02,2477.1725,12886.75,319709.0,14,1341.0,1730.0,0.0074,47.66,802662.0,9.75,2439.07
2017-06-05,2605.125,13555.2,266044.0,14,1343.5,430.0,0.0018,47.400002,710199.0,10.07,2436.1
2017-06-06,2855.03,28585.64,266044.0,14,1357.9,940.0,0.0106,48.189999,825056.0,10.45,2429.33
2017-06-07,2900.8525,19455.78,339720.0,14,1353.5,640.0,-0.0032,45.720001,1182327.0,10.39,2433.14
2017-06-08,2737.9025,13441.89,339720.0,14,1339.8,320.0,-0.01,45.639999,927695.0,10.16,2433.79
2017-06-09,2826.03875,11436.76,339720.0,14,1331.8,0.0,-0.0059,45.830002,735933.0,10.7,2431.77
2017-06-12,3007.0125,38782.22,254993.0,14,1329.4,260.0,-0.0018,46.080002,666765.0,11.46,2429.39
2017-06-13,2697.0775,19700.56,291776.0,14,1329.1,0.0,-0.0002,46.459999,783320.0,10.42,2440.35
2017-06-14,2780.1825,28214.96,291776.0,14,1336.1,340.0,0.0052,44.73,924408.0,10.64,2437.92
2017-06-15,2518.54875,41961.04,291776.0,14,1314.7,740.0,-0.0159,44.459999,500938.0,10.9,2432.46
2017-06-16,2438.61749,21883.35,269937.0,14,1316.6,30.0,0.0013,44.740002,191824.0,10.38,2433.15
2017-06-19,2611.67999,13918.48,269774.0,14,1306.9,110.0,-0.0073,44.200001,123943.0,10.37,2453.46
2017-06-20,2667.5475,19187.68,269774.0,14,1303.3,80.0,-0.0027,43.23,894104.0,10.86,2437.03
2017-06-21,2805.0975,17851.81,269774.0,14,1305.3,10.0,0.0014000000000000002,42.529999,1071747.0,10.75,2435.61
2017-06-22,2702.00375,12169.41,269685.0,14,1308.7,160.0,0.0025,42.740002,668830.0,10.48,2434.5
2017-06-23,2763.29125,9672.18,269685.0,14,1316.0,0.0,0.0055000000000000005,43.009998,690906.0,10.02,2438.3
2017-06-26,2630.59499,20235.14,180719.0,14,1306.0,190.0,-0.0075,43.380001,661354.0,9.9,2439.07
2017-06-27,2513.42999,22136.58,180719.0,14,1306.7,110.0,0.0005,44.240002,759115.0,11.06,2419.38
2017-06-28,2556.1675,16231.45,279811.0,14,1309.1,10.0,0.0018,44.740002,753375.0,10.03,2440.69
2017-06-29,2591.2675,9044.52,279811.0,14,1306.0,0.0,-0.0023,44.93,768946.0,11.44,2419.7
2017-06-30,2547.3225,11858.83,279811.0,14,1302.3,40.0,-0.0028000000000000004,46.040001,677408.0,11.18,2423.41
2017-07-05,2588.67875,10180.98,255483.0,12,1282.2,0.0,0.0541,45.130001,1173581.0,11.07,2432.54
2017-07-06,2634.17375,8196.24,255483.0,12,1285.0,0.0,0.0022,45.52,969676.0,12.54,2409.75
2017-07-07,2598.57,11633.51,243614.0,12,1270.7,0.0,-0.011000000000000001,44.23,975914.0,11.19,2425.18
2017-07-10,2524.12624,15546.11,251722.0,12,1274.3,30.0,0.0028000000000000004,44.400002,848570.0,11.11,2427.43
2017-07-11,2352.265,15656.53,251722.0,12,1276.0,10.0,0.0013,45.040001,1010691.0,10.89,2425.53
2017-07-12,2292.91375,13833.16,251722.0,12,1279.5,10.0,0.0027,45.490002,963505.0,10.3,2443.25
2017-07-13,2437.55375,9541.54,245895.0,12,1276.8,10.0,-0.0021,46.080002,748971.0,9.9,2447.83
2017-07-14,2337.67875,13545.78,245895.0,12,1287.1,0.0,0.008,46.540001,742895.0,9.51,2459.27
2017-07-17,1986.9425,21417.42,203165.0,12,1293.7,10.0,0.0051,46.02,560633.0,9.82,2459.14
2017-07-18,2189.23999,23757.42,203165.0,12,1301.8,30.0,0.0062,46.400002,208420.0,9.89,2460.61
2017-07-19,2354.8925,18554.91,253768.0,12,1302.0,0.0,0.0002,47.119999,140677.0,9.79,2473.83
2017-07-20,2349.355,36426.12,253768.0,12,1305.4,10.0,0.0026,46.790001,720621.0,9.58,2473.45
2017-07-21,2740.56875,23000.12,253768.0,12,1314.2,20.0,0.0067,45.77,769438.0,9.36,2472.54
2017-07-24,2772.3675,8089.48,223358.0,12,1313.7,0.0,-0.0004,46.34,707910.0,9.43,2469.91
2017-07-25,2768.8025,19184.97,244036.0,12,1311.5,20.0,-0.0017000000000000001,47.889999,885700.0,9.43,2477.13
2017-07-26,2540.20874,13004.94,244036.0,12,1310.1,0.0,-0.0006,48.75,887864.0,9.6,2477.83
2017-07-27,2570.195,10034.0,244036.0,12,1321.4,50.0,0.0085,49.040001,880757.0,10.11,2475.42
2017-07-28,2699.72125,17160.15,247207.0,12,1330.3,64180.00000000001,0.0067,49.709999,771225.0,10.29,2472.1
2017-07-31,2718.6175,11457.38,231012.0,12,1328.4,7780.0,-0.0014000000000000002,50.169998,781539.0,10.26,2470.3
2017-08-01,2867.65375,9748.05,231012.0,20,1334.1,1060.0,0.0042,49.16,1008583.0,10.09,2476.35
2017-08-02,2739.70875,8419.36,231012.0,20,1333.3,390.0,-0.0006,49.59,847722.0,10.28,2477.57
2017-08-03,2740.07125,7425.48,213017.0,20,1329.4,0.0,-0.0029,49.029999,837763.0,10.44,2472.16
2017-08-04,2811.71,7713.12,213017.0,20,1319.5,520.0,-0.0074,49.580002,745664.0,10.03,2476.83
2017-08-07,3274.6375,11321.74,199627.0,20,1319.8,0.0,0.0002,49.389999,831374.0,9.93,2480.91
2017-08-08,3474.7625,15999.81,199627.0,20,1318.2,560.0,-0.0012,49.169998,924240.0,10.96,2474.92
2017-08-09,3416.185,13069.77,260955.0,20,1334.8,570.0,0.0125,49.560001,858250.0,11.11,2474.02
2017-08-10,3364.41125,9346.69,260955.0,20,1345.6,610.0,0.008,48.59,1135440.0,16.04,2438.21
2017-08-11,3451.8525,15282.54,260955.0,20,1349.2,140.0,0.0027,48.82,804237.0,15.51,2441.32
2017-08-14,4036.7575,20028.5,260521.0,20,1345.9,340.0,-0.0024,47.59,763241.0,12.33,2465.84
2017-08-15,4462.67625,31972.64,311002.0,20,1335.3,190.0,-0.0078000000000000005,47.549999,770358.0,12.04,2464.61
2017-08-16,4118.9025,17943.01,311002.0,20,1338.6,110.0,0.0024,46.779999,815544.0,11.74,2468.11
2017-08-17,4322.42125,19967.11,311002.0,20,1347.8,40.0,0.0067,47.09,608314.0,15.55,2430.01
2017-08-18,4311.685,20732.84,312250.0,20,1346.7,0.0,-0.0008,48.509998,253069.0,14.26,2425.55
2017-08-21,4110.94125,12407.92,236772.0,20,1352.0,20.0,0.0039000000000000003,47.369999,129192.0,13.19,2428.37
2017-08-22,3911.27625,21882.51,236772.0,20,1346.5,100.0,-0.004,47.639999,864387.0,11.35,2452.51
2017-08-23,4162.79249,11731.12,236772.0,20,1349.7,250.0,0.0023,48.41,701693.0,12.25,2444.04
2017-08-24,4178.75625,10245.72,203805.0,20,1346.9,550.0,-0.0021,47.43,831358.0,12.23,2438.97
2017-08-25,4396.03125,10907.41,203805.0,20,1352.8,280.0,0.0043,47.869999,646518.0,11.28,2443.05
2017-08-28,4340.46,10067.66,261891.0,20,1370.6,0.0,0.013000000000000001,46.57,921285.0,11.32,2444.24
2017-08-29,4442.6575,14176.56,261891.0,20,1373.7,300.0,0.0022,46.439999,895643.0,11.7,2446.3
2017-08-30,4664.64375,10230.63,271466.0,20,1368.9,370.0,-0.0034999999999999996,45.959999,895643.0,11.22,2457.59
2017-08-31,4676.1425,13483.89,271466.0,20,1376.5,0.0,0.0055000000000000005,47.23,882983.0,10.59,2471.65
2017-09-01,4783.17,16664.55,271466.0,21,1385.1,40.0,0.0062,47.290001,915708.0,10.13,2476.55
2017-09-05,4160.535,17081.16,277948.0,21,1399.2,10.0,0.0546,48.66,742808.0,12.23,2457.85
2017-09-06,4517.57,15975.31,277948.0,21,1393.9,80.0,-0.0038,49.16,788963.0,11.63,2465.54
2017-09-07,4543.1025,8402.48,277948.0,21,1406.0,30.0,0.0086,49.09,702514.0,11.55,2465.1
2017-09-08,4628.6025,21495.34,279488.0,21,1407.3,40.0,0.0009,47.48,843760.0,12.12,2461.43
2017-09-11,4307.82625,9037.83,253492.0,21,1392.1,0.0,-0.010700000000000001,48.07,774468.0,10.73,2488.11
2017-09-12,4295.76124,12054.71,253492.0,21,1389.8,30.0,-0.0016,48.23,676040.0,10.58,2496.48
2017-09-13,3944.58375,22314.17,253492.0,21,1384.7,80.0,-0.0036,49.299999,706925.0,10.5,2498.37
2017-09-14,3817.0575,35375.4,268068.0,21,1387.2,320.0,0.0018,49.889999,709035.0,10.44,2495.62
2017-09-15,3358.10875,53365.89,268068.0,21,1383.1,20.0,-0.0029,49.889999,433597.0,10.17,2500.23
2017-09-18,3764.6175,16833.07,197683.0,21,1368.3,0.0,-0.0106,49.91,189605.0,10.15,2503.87
2017-09-19,3976.3875,13483.26,197683.0,21,1370.3,50.0,0.0017000000000000001,49.48,143379.0,10.18,2506.65
2017-09-20,3863.18625,9809.81,235723.0,21,1376.0,10.0,0.0040999999999999995,50.41,754413.0,9.78,2508.24
2017-09-21,3827.685,14575.36,235723.0,21,1354.4,0.0,-0.015600000000000001,50.549999,580569.0,9.67,2500.6
2017-09-22,3690.99125,12552.38,235723.0,21,1357.1,210.0,0.002,50.66,473795.0,9.59,2502.22
2017-09-25,3753.435,9249.85,203861.0,21,1371.2,0.0,0.0103,52.220001,701244.0,10.21,2496.66
2017-09-26,3920.99125,5852.48,263648.0,21,1361.8,40.0,-0.0068000000000000005,51.880001,709515.0,10.17,2496.84
2017-09-27,3939.515,11758.34,263648.0,21,1348.4,20.0,-0.0098,52.139999,637035.0,9.87,2507.04
2017-09-28,4220.28,7742.77,263648.0,21,1349.0,50.0,0.0004,51.560001,801816.0,9.55,2510.06
2017-09-29,4062.20375,10171.48,254438.0,21,1345.3,490.0,-0.0027,51.669998,551982.0,9.51,2519.36
2017-10-02,4414.1775,8419.64,295002.0,22,1337.1,140.0,-0.0055000000000000005,50.580002,600933.0,9.45,2529.12
2017-10-03,4424.4725,10224.79,295002.0,22,1335.8,0.0,-0.001,50.419998,462735.0,9.51,2534.58
