Date,BTC_Close,BTC_Open,BTC_High,BTC_Low,BTC_Volume,BTC_transactions,BTC_interesst,gold_Open,gold_Close,gold_High,gold_Low,gold_Volume,gold_Chg%,oil_Open,oil_Close,oil_High,oil_Low,oil_Volume,VIX_Open,VIX_Close,VIX_High,VIX_Low,SP500_Close index
2017/10/13,5728.5475,4858.60499,5856.09875,4843.695,25811.46,292459,22,1372,1367.4,1372,1372,0,0.0059,50.73,51.450001,51.720001,50.700001,667497,9.95,9.61,9.98,9.44,2553.17
2017/10/16,5607.01,5779.07375,5796.2425,5439.9825,8780.96,293140,22,1382,1366.7,1382,1382,10,-0.0005,51.43,51.869999,52.369999,51.349998,520725,9.95,9.91,10.02,9.75,2557.64
2017/10/17,5643.55375,5607.01,5789.795,5569.3075,8715.92,334438,22,1362.5,1349.5,1362.5,1362.5,570,-0.0125,51.93,51.880001,52.25,51.209999,471612,9.85,10.31,10.46,9.78,2559.36
2017/10/18,5495.03875,5643.55375,5685.35,5461.02625,17239.89,334438,22,1359.3,1346.3,1359.3,1359.3,160,-0.0023,51.939999,52.040001,52.330002,51.689999,152620,10.34,10.07,10.41,9.87,2561.26
2017/10/19,5627.08625,5495.03875,5639.68625,5109.7,8748.55,334438,22,1365.9,1352.9,1365.9,1365.9,130,0.0049,52.049999,51.290001,52.169998,51.07,127413,10.22,10.05,11.77,9.99,2562.1
2017/10/20,5686.52625,5627.08625,5735.155,5544.70375,16368.68,312409,22,1356.2,1343.2,1356.2,1356.2,300,-0.0071,51.419998,51.470001,51.73,50.700001,674142,9.92,9.97,10.04,9.29,2575.21
2017/10/23,5969.795,5949.07875,6031.74625,5733.01875,16263.88,316096,22,1356.9,1343.9,1356.9,1356.9,120,0.0005,52.07,51.900002,52.299999,51.68,583563,10.25,11.07,11.08,9.94,2564.98
2017/10/24,5649.005,5969.795,6050.20375,5564.77375,17736.3,316096,22,1354.2,1341.2,1354.2,1354.2,110,-0.002,51.889999,52.470001,52.619999,51.549999,709553,10.89,11.16,11.16,10.39,2569.13
2017/10/25,5550.85875,5649.005,5769.27,5374.5975,13672.23,316096,22,1355.5,1342.5,1355.5,1355.5,110,0.001,52.560001,52.18,52.57,51.889999,681739,11.34,11.23,13.2,10.99,2557.15
2017/10/26,5776.87875,5550.85875,5784.57625,5430.75,11321.8,265827,22,1346.5,1333.1,1346.5,1346.5,40,-0.0066,52.189999,52.639999,52.860001,51.91,594647,11.17,11.3,11.81,10.6,2560.4
2017/10/27,5923.70625,5776.87875,5995.92625,5695.33125,9127.48,265827,22,1351.7,1335.1,1351.7,1351.7,0,0.0019,52.799999,53.900002,54.200001,52.25,730915,11.12,9.8,11.12,9.74,2581.07
2017/10/30,6151.325,5741.7225,6306.5775,5733.85625,8166.08,334025,22,1354.9,1340.9,1354.9,1354.9,220,0.0043,54.16,54.150002,54.459999,53.75,565043,10.28,10.5,10.89,10.1,2572.83
2017/10/31,6130.56375,6151.325,6218.48875,6026.68875,14184.69,334025,22,1347.7,1333.7,1347.7,1347.7,240,-0.0053,54.080002,54.380001,54.849998,53.93,497295,10.34,10.18,10.37,9.9,2575.26
2017/11/1,6424.515,6130.56375,6458.26625,6089.47375,20253.34,351529,44,1354.6,1340.6,1354.6,1354.6,80,0.0051,54.650002,54.299999,55.220001,53.889999,671038,9.79,10.2,10.49,9.74,2579.36
2017/11/2,6879.365,6424.515,6922.9,6357.91,34494.67,351529,44,1355.4,1341.4,1355.4,1355.4,70,0.0006,54.279999,54.540001,54.84,53.990002,482846,10.44,9.93,10.89,9.67,2579.85
2017/11/3,7199.2375,6879.365,7355.35,6798.3975,23544.34,351529,44,1346.9,1332.9,1346.9,1346.9,80,-0.0063,54.73,55.639999,55.759998,54.400002,614159,9.83,9.14,9.91,8.99,2587.84
2017/11/6,7231.93,7376.7425,7601.535,7202.47125,22562.22,294121,44,1359.7,1345.7,1359.7,1359.7,130,0.0095,55.970001,57.349998,57.610001,55.66,861713,9.63,9.4,9.74,9.38,2591.13
2017/11/7,7123.89375,7231.93,7423.05875,6932.42875,14304,335636,44,1353.9,1339.9,1353.9,1353.9,10,-0.0043,57.27,57.200001,57.689999,56.830002,750187,9.31,9.89,10.31,9.29,2590.64
2017/11/8,7356.50625,7123.89375,7377.9625,6978.5875,36774.83,335636,44,1362.3,1348.3,1362.3,1362.3,20,0.0062,56.959999,56.810001,57.919998,56.41,919147,9.79,9.78,10.27,9.5,2594.38
2017/11/9,7342.82375,7356.50625,7879.06,7095.42375,17655.54,335636,44,1366.8,1352.8,1366.8,1366.8,20,0.0033,56.849998,57.169998,57.529999,56.689999,666949,9.94,10.5,12.19,9.79,2584.62
2017/11/10,7250.77,7342.82375,7439.385,7058.35125,31858.14,271745,44,1354.5,1340.5,1354.5,1354.5,100,-0.009,57.02,56.740002,57.349998,56.549999,541296,10.78,11.29,11.58,10.5,2582.3
2017/11/13,5969.13,6075.30125,6466.46,5507.29,35180.6,309299,44,1360.4,1346.4,1360.4,1360.4,20,0.0044,56.900002,56.759998,57.150002,56.299999,631619,11.43,11.5,12.18,11,2584.84
2017/11/14,6666.27125,5969.13,6770.37,5949.5025,19194.55,309299,44,1364.2,1350.2,1364.2,1364.2,0,0.0028,56.720001,55.700001,56.77,54.810001,707338,11.53,11.59,12.61,11.45,2578.87
2017/11/15,6867.42625,6666.27125,6910.2475,6442.4,27181.18,309299,44,1358.7,1344.7,1358.7,1358.7,10,-0.004,55.060001,55.330002,55.560001,54.880001,501385,12.52,13.13,14.51,12.33,2564.62
2017/11/16,7259.3,6867.42625,7336.80125,6798.9325,28093.1,310396,44,1359.4,1345.4,1359.4,1359.4,40,0.0005,55.299999,55.139999,55.619999,54.93,213923,12.47,11.76,12.52,11.38,2585.64
2017/11/17,7924.1825,7259.3,7998.39625,7172.755,23476.28,310396,44,1378,1364,1378,1378,0,0.0137,55.25,56.549999,56.68,55.18,184944,11.75,11.43,12.01,11.16,2578.85
2017/11/20,7954.7675,7787.45625,8101.91,7678.375,15462.22,264855,44,1357.6,1343.6,1357.6,1357.6,0,-0.0148,56.689999,56.09,56.759998,55.57,593241,11.96,10.65,12.08,10.44,2582.14
2017/11/21,7879.06,7954.7675,8286.17375,7818.5025,29873.68,264855,44,1364.8,1350.8,1364.8,1364.8,20,0.0053,56.380001,56.830002,57.220001,56.32,619066,10.74,9.73,10.78,9.67,2599.03
2017/11/22,8150.6325,7879.06,8362.3025,7828.535,13440.42,312033,44,1376.4,1361.4,1376.4,1376.4,30,0.0085,57.119999,58.02,58.150002,57.029999,837411,9.6,9.88,9.88,9.32,2597.08
2017/11/27,9573.9675,8851.305,9682.10125,8834.3875,24658.82,336689,44,1378.7,1363.7,1378.7,1378.7,0,0.0052,58.950001,58.110001,58.990002,57.549999,690078,10.07,9.87,10.26,9.79,2601.42
2017/11/28,9713.09625,9573.9675,9743.12375,9382.13125,18593.31,365977,44,1379,1364,1379,1379,4060,0.0002,57.860001,57.990002,58.110001,57.419998,546526,9.72,10.03,10.31,9.53,2627.04
2017/11/29,10295.6225,9713.09625,10358.30625,9690.33375,62321.44,365977,44,1382,1351.4,1382,1382,10,-0.0091,57.73,57.299999,58.299999,56.75,741564,9.91,10.7,10.93,9.81,2626.07
2017/11/30,10542.6625,10295.6225,11377.33375,9290.29625,39839.39,365977,44,1357.3,1342.3,1357.3,1357.3,3050,-0.0067,57.41,57.400002,57.98,56.82,735128,10.49,11.28,12.05,10.25,2647.58
2017/12/1,9706.10375,10542.6625,10681.85125,9021.84874,32322.41,412908,100,1362.8,1347.8,1362.8,1362.8,820,0.0041,57.419998,58.360001,58.880001,57.290001,685215,11.19,11.43,14.58,10.54,2642.22
2017/12/4,11382.20875,10973.54375,11831.5125,10495.5625,19613.4,400686,100,1358,1343,1358,1358,850,-0.0035,58.32,57.470001,58.34,57.349998,529965,11.05,11.68,11.86,10.26,2639.44
2017/12/5,11597.23125,11382.20875,11662.84375,10875.71375,17078.85,400686,100,1345.1,1330.1,1345.1,1345.1,1500,-0.0095,57.48,57.619999,57.919998,57.080002,499245,11.38,11.33,11.67,10.65,2629.57
2017/12/6,12230.365,11597.23125,12273.54,11473.50875,46838.72,400686,100,1346.2,1331.2,1346.2,1346.2,370,0.0008,57.450001,55.959999,57.57,55.869999,678992,11.63,11.02,11.68,10.86,2629.27
2017/12/7,13734.52,12230.365,14097.04,12152.1075,72755.19,374917,100,1327.6,1318,1327.6,1327.6,10,-0.0098,56,56.689999,56.779999,55.82,557325,10.9,10.16,11.32,10.12,2636.98
2017/12/8,16403.42125,13734.52,17153.94125,13731.82,62052.71,374917,100,1330.5,1313.1,1330.5,1330.5,0,-0.0037,56.650002,57.360001,57.790001,56.540001,681599,10,9.58,10.06,9.43,2651.5
2017/12/11,16299.2975,13152.52875,16587.8425,13152.52875,35856.43,341420,100,1326.8,1311.8,1326.8,1326.8,150,-0.001,57.25,57.990002,58.080002,56.91,606724,9.74,9.34,10.08,9.28,2659.99
2017/12/12,16374.8975,16299.2975,17382.63874,16031.4475,33282.64,341420,100,1321.9,1306.9,1321.9,1321.9,60,-0.0037,58.02,57.139999,58.560001,56.849998,826488,9.36,9.92,9.92,9.21,2664.11
2017/12/13,16678.28749,16374.8975,17615.4725,16259.2775,28665.95,424579,100,1328.7,1313.7,1328.7,1328.7,350,0.0051,57.450001,56.599998,57.830002,56.549999,658143,9.78,10.18,10.21,9.65,2662.85
2017/12/14,16246.13875,16678.28749,17335.73125,15799.8675,15611.48,424579,100,1342,1322.2,1342,1334,0,0.0064,56.700001,57.040001,57.220001,56.09,580571,9.98,10.49,10.54,9.78,2652.01
2017/12/15,17221.65125,16246.13875,17583.2,16152.01375,25934.43,424579,100,1337.4,1322.4,1337.4,1337.4,580,0.0001,57.150002,57.299999,57.490002,56.939999,210054,10.12,9.42,10.2,9.22,2675.81
2017/12/18,18640.2625,19166.97874,19783.20625,18094.19374,23595.21,364222,100,1345.6,1330.6,1345.6,1345.6,50,0.0061,57.369999,57.16,57.779999,56.82,137151,9.46,9.53,9.89,9.24,2690.16
2017/12/19,18984.7675,18640.2625,19227.0825,18329.145,29056.67,378622,100,1344.8,1329.8,1344.8,1344.8,330,-0.0006,57.299999,57.459999,57.639999,57.16,420784,9.4,10.03,10.15,9.18,2681.47
2017/12/20,16862.57125,18984.7675,18984.7675,15577.7425,41730.03,378622,100,1350.4,1335.4,1350.4,1350.4,60,0.0042,57.66,58.09,58.119999,57.439999,420844,9.69,9.72,9.85,8.9,2679.25
2017/12/21,16925.0175,16862.57125,17822.56625,15683.86125,25674.46,378622,100,1351.3,1336.3,1351.3,1351.3,230,0.0007,58.02,58.360001,58.380001,57.630001,405320,9.59,9.62,9.86,9.2,2684.57
2017/12/22,14182.46499,16925.0175,17301.21125,13077.93666,90954.08,380648,100,1353.7,1344.8,1354.3,1353.7,0,0.0063,58.209999,58.470001,58.5,57.869999,324554,9.37,9.9,10.18,9.35,2683.34
2017/12/26,14652.3675,13387.34875,14670.675,13196.82625,20559.6,228926,100,1368.5,1353.5,1368.5,1368.5,80,0.0709,58.400002,59.970001,60.009998,58.32,437785,10.19,10.25,10.46,10.13,2680.5
2017/12/27,15846.07375,14652.3675,16079.32375,14553.87375,21861.4,228926,100,1372.3,1357.3,1372.3,1372.3,70,0.0028,59.790001,59.639999,59.93,59.330002,402396,10.04,10.47,10.79,9.71,2682.62
2017/12/28,14362.40375,15846.07375,16476.18,13935.615,27970.65,305053,100,1372.1,1364.4,1372.1,1372,10,0.0052,59.529999,59.84,59.939999,59.439999,345962,10.29,10.18,10.44,10.07,2687.54
2017/12/29,14867.5725,14362.40375,14997.83375,13498.77875,17235.04,305053,100,1391.9,1376.9,1391.9,1391.9,70,0.0091,59.91,60.419998,60.509998,59.82,464478,10.03,11.04,11.06,9.95,2673.61
2018/1/2,13337.62125,13439.4175,13892.2425,12859.8025,23957.87,290422,54,1400.1,1385.1,1400.1,1400.1,0,0.0698,60.200001,60.369999,60.740002,60.099998,510313,10.95,9.77,11.07,9.52,2695.81
2018/1/3,14881.545,13337.62125,15216.75625,12955.965,16584.63,395963,54,1399,1389,1399,1399,0,0.0028,60.389999,61.630001,61.970001,60.279999,673859,9.56,9.15,9.65,8.94,2713.06
2018/1/4,15104.45,14881.545,15394.98625,14588.595,17980.39,395963,54,1407.3,1392.3,1407.3,1407.3,0,0.0024,61.959999,62.009998,62.209999,61.59,654363,9.01,9.22,9.31,8.92,2723.99
2018/1/5,14953.8525,15104.45,15194.40625,14225.16625,20781.65,395963,54,1408.3,1393.3,1408.3,1408.3,0,0.0007,61.900002,61.439999,62.040001,61.09,563036,9.1,9.22,9.54,9,2743.15
2018/1/8,15632.41125,16735.10625,16861.20875,15546.415,21174.24,358847,54,1407.4,1391.8,1407.4,1407.4,40,-0.0006,61.610001,61.73,61.970001,61.34,616474,9.61,9.52,9.89,9.32,2747.71
2018/1/9,15242.93625,15632.41125,15944.5225,13957.9125,14131.42,360265,54,1398,1385.2,1398,1398,0,-0.0043,61.919998,62.959999,63.48,61.799999,844720,9.41,10.08,10.09,9.37,2751.29
2018/1/10,14122.825,15242.93625,15360.1325,13968.24375,20897.79,360265,54,1408.3,1392.2,1408.3,1408.3,0,0.005,63.41,63.57,63.669998,63.09,697844,10.11,9.82,10.85,9.82,2748.23
2018/1/11,13269.5975,14122.825,14942.61125,13161.5775,25968.83,360265,54,1411.4,1395.3,1411.4,1411.4,10,0.0022,63.5,63.799999,64.769997,63.43,876642,9.69,9.88,10.02,9.62,2767.56
2018/1/12,13633.36375,13269.5975,14198.5325,12845.7125,13970.64,300091,54,1425.7,1409.6,1425.7,1425.7,10,0.0101,63.57,64.300003,64.5,63.060001,678727,9.74,10.16,10.31,9.54,2786.24
2018/1/16,12915.11625,13519.92625,14307.53375,12762.9975,55998.79,273623,54,1428.1,1412,1428.1,1428.1,10,0.0643,64.43,63.73,64.889999,63.389999,867771,10.42,11.66,12.41,10.4,2776.42
2018/1/17,10870.16875,12915.11625,13211.24625,10063.1175,60648.02,273623,54,1431,1414.9,1431,1431,30,0.002,63.889999,63.970001,64.169998,63.310001,444384,11.35,11.91,12.81,11.18,2802.56
2018/1/18,11340.65,10870.16875,11764.13625,9199.5925,29065.2,309495,54,1419,1402.9,1419,1419,210,-0.0084,64.07,63.950001,64.349998,63.470001,204504,12.01,12.22,12.4,11.62,2798.03
2018/1/19,11137.36875,11340.65,12045.095,10663.945,15569.99,309495,54,1425.9,1409.8,1425.9,1425.9,50,0.0049,63.740002,63.369999,63.77,62.849998,142711,12.3,11.27,12.33,11.18,2810.3
2018/1/22,11508.62,12486.06625,12486.06625,11096.0525,23186.08,215622,54,1429.6,1410.8,1429.6,1429.6,160,0.0026,63.610001,63.490002,64.139999,63.169998,625662,11.59,11.03,11.62,10.84,2832.97
2018/1/23,10872.9025,11508.62,11868.715,10050.7925,20835.11,215622,54,1434.2,1415.4,1434.2,1434.2,50,0.0032,63.880001,64.470001,64.879997,63.700001,662456,10.77,11.1,11.57,10.76,2839.13
2018/1/24,10830.9275,10872.9025,11358.33625,9972.2875,14157.04,250423,54,1456.3,1437.1,1456.3,1456.3,20,0.0154,64.419998,65.610001,66.050003,64.339996,887018,11,11.47,12.19,10.89,2837.54
2018/1/25,11629.375,10830.9275,11710.9975,10497.15375,12700.49,250423,54,1463.1,1443.9,1463.1,1463.1,0,0.0047,65.879997,65.510002,66.660004,65.080002,771758,11.27,11.58,12.01,11.2,2839.25
2018/1/26,11524.345,11629.375,11629.375,10889.045,18029.05,250423,54,1453.7,1434.5,1453.7,1453.7,50,-0.0064,65.25,66.139999,66.349998,64.910004,678186,11.4,11.08,11.6,11.08,2872.87
2018/1/29,11412.79375,11452.23,11942.255,11303.365,10478.81,193578,54,1441.3,1422.1,1441.3,1441.3,0,-0.0085,66.18,65.559998,66.459999,64.980003,656168,11.71,13.84,13.84,11.68,2853.53
2018/1/30,10917.15125,11412.79375,11480.56375,10805.81625,25138.03,236609,54,1436.2,1417,1436.2,1436.2,52100,-0.0035,65.529999,64.5,65.559998,63.889999,688380,13.93,14.79,15.42,13.88,2822.43
2018/1/31,9914.4725,10917.15125,11063.8,9627.88875,18610.62,236609,54,1439.4,1420.2,1439.4,1439.4,4880,0.0022,64.029999,64.730003,64.940002,63.669998,613258,14.23,13.54,14.44,13.41,2823.81
2018/2/1,9970.30875,9914.4725,10334.41875,9688.28,33299.38,236609,40,1445.1,1425.2,1445.1,1445.1,1680,0.004,64.760002,65.800003,66.25,64.629997,685750,13.05,13.47,14.3,12.5,2821.98
2018/2/2,8715.59499,9970.30875,10169.8225,8563.9275,47657.97,235918,40,1434.6,1414.7,1434.6,1434.6,2840,-0.0073,65.989998,65.449997,66.300003,64.470001,857572,13.64,17.31,17.86,13.64,2762.13
2018/2/5,8136.39,9192.045,9363.41124,7859.5125,55053.58,216363,40,1432.9,1413,1432.9,1432.9,640,-0.0012,65.099998,64.150002,65.400002,63.419998,891063,18.44,37.32,38.8,16.8,2648.94
2018/2/6,6332.37,8136.39,8346.90625,6197.98,85899.42,216363,40,1425.4,1405.5,1425.4,1425.4,530,-0.0052,63.43,63.389999,64.290001,63.119999,797814,37.32,29.98,50.3,22.42,2695.14
2018/2/7,7270.5075,6332.37,7957.3425,5947.39625,47816.08,216363,40,1410.7,1390.8,1410.7,1410.7,490,-0.0103,63.919998,61.790001,64.18,61.25,1029408,31.38,27.73,31.64,21.17,2681.66
2018/2/8,7987.28125,7270.5075,8582.92625,7207.97125,29803.75,173289,40,1414.8,1394.9,1414.8,1414.8,460,0.0029,61.700001,61.150002,62.09,60.27,929578,27.29,33.46,36.17,24.41,2581
2018/2/9,8086.7725,7987.28125,8621.275,7808.22,25750.68,173289,40,1410.1,1390.8,1410.1,1410.1,0,-0.0033,60.43,59.200001,60.77,58.07,933307,32.18,29.06,41.06,27.73,2619.55
2018/2/12,8478.92499,8045.44,8566.15875,7845.12625,18475.22,147208,40,1420.9,1401.6,1420.9,1420.9,140,0.0077,59.119999,59.290001,60.830002,59.099998,736917,27.25,25.61,29.7,24.42,2656
2018/2/13,8766.8525,8478.92499,8977.0775,8362.84125,13139.47,147208,40,1424.8,1405.5,1424.8,1424.8,70,0.0027,59.349998,59.189999,59.73,58.389999,580600,26.94,24.97,27.82,24.47,2662.94
2018/2/14,8693.2525,8766.8525,8772.87999,8370.48375,22243.16,196417,40,1452.9,1433.6,1452.9,1452.9,400,0.0197,58.98,60.599998,60.900002,58.200001,650324,23.48,19.26,25.72,18.99,2698.63
2018/2/15,9659.2875,8693.2525,9722.5475,8693.2525,29789.74,196417,40,1451.5,1432.2,1451.5,1451.5,110,-0.001,60.709999,61.34,61.639999,59.720001,340401,18.39,19.13,20.66,17.6,2731.2
2018/2/16,10110.83875,9659.2875,10293.44,9496.01874,16620.41,196417,40,1452.8,1433.5,1452.8,1452.8,110,0.0009,61.450001,61.68,61.990002,60.880001,181179,18.74,19.46,20.99,17.44,2732.22
2018/2/20,11416.03875,10537.00625,11497.405,10405.97625,24951.36,198455,40,1428.4,1408.8,1428.4,1428.4,280,0.0598,61.630001,61.900002,62.740002,61.580002,794481,20.53,20.6,21.61,19.75,2716.26
2018/2/21,10928.02,11416.03875,11767.5775,10871.53125,27910.71,198455,40,1430.6,1411,1430.6,1430.6,120,0.0015,61.630001,61.68,61.860001,60.919998,466924,20.76,20.02,21.04,16.97,2701.33
2018/2/22,10727.9525,10928.02,11180.56125,10244.32125,26422.13,198455,40,1431.4,1411.8,1431.4,1431.4,70,0.0006,61.34,62.77,63.09,60.75,592603,20.57,18.72,20.61,18.07,2703.96
2018/2/23,9809.72125,10727.9525,10913.64875,9592.95999,19664.01,185193,40,1429,1409.4,1429,1429,430,-0.0017,62.599998,63.549999,63.73,62.330002,460597,17.96,16.49,18.8,16.47,2747.3
2018/2/26,9627.71625,9585.285,9858.15749,9304.6825,17504.87,186474,40,1433.1,1413.5,1433.1,1433.1,40,0.0029,63.599998,63.91,64.239998,63.060001,469853,16.53,15.8,16.94,15.8,2779.6
2018/2/27,10272.9025,9627.71625,10443.27625,9386.48625,16465.19,186474,40,1419.6,1400,1419.6,1419.6,50,-0.0094,64.059998,63.009998,64.080002,62.639999,562670,15.83,18.59,18.98,15.29,2744.28
2018/2/28,10903.01875,10272.9025,10953.17375,10226.84874,17897.55,186474,40,1419.2,1399.5,1419.2,1419.2,60,-0.0003,62.790001,61.639999,63.439999,61.360001,768409,18.08,19.85,20.44,15.65,2713.83
2018/3/1,10352.04625,10903.01875,11044.16125,10222.435,13824.45,233744,22,1406,1386.3,1406,1406,40,-0.0093,61.549999,60.990002,61.830002,60.18,812505,19.96,22.47,25.3,19.57,2677.67
2018/3/2,11100.2925,10352.04625,11165.6575,10329.06,12662.82,233744,22,1424.2,1404.5,1424.2,1424.2,160,0.0129,61.34,61.25,61.599998,60.130001,613514,22.47,19.59,26.22,19.36,2691.25
2018/3/5,11558.475,11171.8175,11574.94125,11067.785,9470.43,160231,22,1420.5,1400.8,1420.5,1420.5,20,-0.0026,61.549999,62.57,62.790001,61.099998,599266,21.55,18.73,21.57,17.94,2720.94
2018/3/6,11246.7475,11558.475,11660.2425,11182.55125,16724.71,160231,22,1435.9,1416.2,1435.9,1435.9,20,0.0108,62.580002,62.599998,63.279999,62.169998,634953,18.25,18.36,19.64,17.68,2728.12
2018/3/7,10735.88625,11246.7475,11323.345,10584.95875,29225.23,213978,22,1427.9,1408.2,1427.9,1427.9,30,-0.0056,62.299999,61.150002,62.580002,60.580002,879119,20.11,17.76,20.49,17.52,2726.8
2018/3/8,9552.75875,10735.88625,10810.4775,9468.44625,21350.15,213978,22,1423.7,1403.3,1423.7,1423.7,60,-0.0029,61.330002,60.119999,61.400002,59.950001,720510,17.56,16.54,17.68,14.91,2738.97
2018/3/9,8980.19249,9552.75875,10101.28125,8897.02249,38841.8,213978,22,1428,1407,1428,1428,90,0.003,60.27,62.040001,62.18,60.139999,659722,16.41,14.64,16.75,13.31,2786.57
2018/3/12,9433.47374,8680.6075,9730.08124,8588.22875,19816.17,156228,22,1424.8,1403.8,1424.8,1424.8,0,-0.0022,62.099998,61.360001,62.330002,60.669998,537990,15.28,15.78,16.35,15.18,2783.02
2018/3/13,9047.5125,9433.47374,9885.2225,8778.20624,16059.63,196140,22,1433.4,1410.4,1433.4,1433.4,0,0.0046,61.369999,60.709999,61.970001,60.27,747738,15.7,16.35,16.98,15.03,2765.31
2018/3/14,9260.70875,9047.5125,9474.6775,8860.875,25336.6,196140,22,1429.7,1408.7,1429.7,1429.7,30,-0.0012,60.869999,60.959999,61.330002,60.110001,665017,16.59,17.23,17.59,14.94,2749.48
2018/3/15,7895.98875,9260.70875,9260.70875,7760.53125,26426.13,196140,22,1421.7,1400.7,1421.7,1421.7,100,-0.0056,60.950001,61.189999,61.540001,60.82,430201,16.99,16.59,17.41,15.96,2747.33
2018/3/16,8039.6025,7895.98875,8413.11125,7676.51875,16138.02,186979,22,1416.3,1395.3,1416.3,1416.3,30,-0.0038,61.189999,62.34,62.540001,61.080002,202493,16.6,15.8,16.72,15.23,2752.01
2018/3/19,8189.49125,7667.99,8434.9275,7335.5725,24075.67,191528,22,1421.7,1400.7,1421.7,1421.7,10,0.0038,62.23,62.060001,62.349998,61.360001,115962,16.63,19.02,21.87,16.56,2712.92
2018/3/20,8597.3375,8189.49125,8702.465,8130.24,18799.01,191528,22,1416.2,1395.2,1416.2,1416.2,0,-0.0039,62.099998,63.400002,63.810001,62.080002,717709,18.38,18.2,19.31,18.09,2716.94
2018/3/21,9028.2975,8597.3375,9050.51625,8324.26125,14536.32,191528,22,1426.6,1405.6,1426.6,1426.6,10,0.0073,63.720001,65.169998,65.550003,63.580002,763768,17.76,17.86,18.37,16.26,2711.93
2018/3/22,9023.7175,9028.2975,9159.90125,8765.57,13885.21,185187,22,1432.2,1411.2,1432.2,1432.2,0,0.0039,65.5,64.300003,65.739998,64.139999,689172,18.13,23.34,23.81,18.12,2643.69
2018/3/23,8411.6525,9023.7175,9045.44249,8347.285,14212.8,185187,22,1455,1434,1455,1455,10,0.0159,64.279999,65.879997,66,64.110001,752994,24.02,24.87,26.01,21.63,2588.26
2018/3/26,8429.33124,8548.8125,8660.48749,8370.48875,18298.44,135274,22,1461,1440,1461,1461,10,0.0041,65.900002,65.550003,66.550003,65.080002,585899,23.41,21.03,24.54,20.71,2658.55
2018/3/27,7854.6375,8429.33124,8476.96875,7826.01375,14466.67,135274,22,1447.8,1426.8,1447.8,1447.8,10,-0.009,65.529999,65.25,66.410004,64.529999,670811,20.33,22.5,24.06,19.84,2612.62
2018/3/28,7863.255,7854.6375,8130.44875,7744.82125,10608.52,177521,22,1428.9,1407.9,1428.9,1428.9,59280,-0.0131,64.699997,64.379997,65.129997,63.720001,697678,22.52,22.87,24.94,21.71,2605
2018/3/29,7866.36,7863.255,8096.01625,7814.895,25708.79,177521,22,1426,1405,1426,1426,5590,-0.002,64.690002,64.940002,65.260002,64.160004,562819,22.87,19.97,23.05,19.6,2640.87
2018/4/2,6986.835,6926.875,7023.0875,6443.20125,13713.65,148617,18,1445.8,1424.8,1445.8,1445.8,650,0.0139,64.910004,63.009998,65.419998,62.799999,582742,21.07,23.62,25.72,20.44,2581.88
2018/4/3,7182.12,6986.835,7194.8425,6854.62375,17483.9,198919,18,1436.5,1415.5,1436.5,1436.5,700,-0.0064,62.889999,63.509998,63.860001,62.860001,527289,23.03,21.1,23.38,20.92,2614.45
2018/4/4,7295.89,7182.12,7506.6775,7182.12,13910.56,198919,18,1439.7,1418.7,1439.7,1439.7,720,0.0022,63.59,63.369999,63.639999,62.060001,760596,21.68,20.06,24.51,19.86,2644.69
2018/4/5,6769.48375,7295.89,7385.70875,6583.85375,13909.99,198919,18,1428.1,1407.1,1428.1,1428.1,260,-0.0081,63.599998,63.540001,64.120003,63.07,588597,19.76,18.94,20.21,18.57,2662.84
2018/4/6,6766.5925,6769.48375,6918.6975,6630.9025,10149.64,172889,18,1435.9,1414.9,1435.9,1435.9,350,0.0055,63.700001,62.060001,63.790001,61.810001,753262,20.33,21.49,23.12,18.6,2604.47
2018/4/9,7125.53875,6964.4325,7159.98,6897.75,12931.92,176563,18,1439.6,1418.6,1439.6,1439.6,290,0.0026,62,63.419998,63.610001,61.93,655831,21.27,21.77,22.02,20.34,2613.16
2018/4/10,6789.2675,7125.53875,7170.76,6616.57125,7126.47,176563,18,1445.5,1424.5,1445.5,1445.5,110,0.0041,63.299999,65.510002,65.860001,63.200001,840280,20.51,20.47,21.68,20.24,2656.87
2018/4/11,6824.49375,6789.2675,6878.08375,6659.51,7809.09,176563,18,1460,1439,1460,1460,0,0.01,65.589996,66.82,67.449997,65.150002,963017,20.95,20.24,21.66,19.64,2642.19
2018/4/12,6941.63875,6824.49375,6964.0825,6807.4375,28395.32,210879,18,1441.4,1420.4,1441.4,1441.4,30,-0.0127,66.75,67.07,67.330002,66,687468,19.83,18.49,19.92,18.16,2663.99
2018/4/13,7823.55875,6941.63875,8055.20125,6766.37,20659.55,210879,18,1447.9,1426.9,1447.9,1447.9,70,0.0045,67.18,67.389999,67.760002,66.699997,624203,18.27,17.41,18.45,17.26,2656.3
2018/4/16,8160.4125,8083.57375,8407.7175,8060.46875,12617.3,174031,18,1450.6,1429.6,1450.6,1450.6,60,0.0019,67.239998,66.220001,67.739998,66.129997,560076,17.59,16.56,17.66,16.38,2677.84
2018/4/17,8030.57,8160.4125,8162.8075,7909.14125,10184.17,174031,18,1449.3,1428.3,1449.3,1449.3,410,-0.0009,66.419998,66.519997,66.75,65.559998,486076,16.16,15.25,16.27,14.57,2706.39
